txn_id,ship_id,hs_code,commodity,unit_price,quantity,amount,origin_port
TXN_5682,SHIP_V_1682,530310,Raw Jute,52,706,36712,Singapore
TXN_5683,SHIP_V_1683,851713,Smartphones,55,266,14630,Chittagong
TXN_5684,SHIP_V_1684,382499,Industrial Chemicals,44,615,27060,Port of London
TXN_5685,SHIP_V_1685,530310,Raw Jute,43,1769,76067,Chittagong
TXN_5686,SHIP_V_1686,851713,Smartphones,2,1530,3060,Dhaka
TXN_5687,SHIP_V_1687,382499,Industrial Chemicals,60,1894,113640,Singapore
TXN_5688,SHIP_V_1688,530310,Raw Jute,19,1235,23465,Singapore
TXN_5689,SHIP_V_1689,382499,Industrial Chemicals,5,1667,8335,Dhaka
TXN_5690,SHIP_V_1690,530310,Raw Jute,32,1048,33536,Chittagong
TXN_5691,SHIP_V_1691,530310,Raw Jute,52,1404,73008,Southampton
TXN_5692,SHIP_V_1692,851713,Smartphones,38,138,5244,Southampton
TXN_5693,SHIP_V_1693,854143,Solar Panels,32,750,24000,Singapore
TXN_5694,SHIP_V_1694,530310,Raw Jute,20,472,9440,Dhaka
TXN_5695,SHIP_V_1695,610910,Ready-made Garments,28,1805,50540,Chittagong
TXN_5696,SHIP_V_1696,382499,Industrial Chemicals,36,161,5796,Southampton
TXN_5697,SHIP_V_1697,530310,Raw Jute,22,1944,42768,Port of London
TXN_5698,SHIP_V_1698,610910,Ready-made Garments,22,1169,25718,Port of London
TXN_5699,SHIP_V_1699,530310,Raw Jute,33,900,29700,Southampton
TXN_5700,SHIP_V_1700,851713,Smartphones,31,280,8680,Southampton
TXN_5701,SHIP_V_1701,530310,Raw Jute,36,1086,39096,Port of London
TXN_5702,SHIP_V_1702,382499,Industrial Chemicals,2488,589,1465432,Dhaka
TXN_5703,SHIP_V_1703,851713,Smartphones,28,376,10528,Dhaka
TXN_5704,SHIP_V_1704,610910,Ready-made Garments,40,630,25200,Port of London
TXN_5705,SHIP_V_1705,610910,Ready-made Garments,51,1646,83946,Singapore
TXN_5706,SHIP_V_1706,530310,Raw Jute,48,408,19584,Port of London
TXN_5707,SHIP_V_1707,854143,Solar Panels,50,422,21100,Dhaka
TXN_5708,SHIP_V_1708,530310,Raw Jute,23,148,3404,Singapore
TXN_5709,SHIP_V_1709,851713,Smartphones,55,672,36960,Port of London
TXN_5710,SHIP_V_1710,530310,Raw Jute,27,907,24489,Singapore
TXN_5711,SHIP_V_1711,610910,Ready-made Garments,33,882,29106,Singapore
TXN_5712,SHIP_V_1712,530310,Raw Jute,31,1917,59427,Chittagong
TXN_5713,SHIP_V_1713,610910,Ready-made Garments,24,1746,41904,Singapore
TXN_5714,SHIP_V_1714,382499,Industrial Chemicals,31,1276,39556,Chittagong
TXN_5715,SHIP_V_1715,382499,Industrial Chemicals,31,1360,42160,Port of London
TXN_5716,SHIP_V_1716,382499,Industrial Chemicals,51,1085,55335,Dhaka
TXN_5717,SHIP_V_1717,854143,Solar Panels,24,360,8640,Dhaka
TXN_5718,SHIP_V_1718,530310,Raw Jute,54,1352,73008,Singapore
TXN_5719,SHIP_V_1719,851713,Smartphones,46,658,30268,Chittagong
TXN_5720,SHIP_V_1720,530310,Raw Jute,40,1925,77000,Port of London
TXN_5721,SHIP_V_1721,530310,Raw Jute,25,1649,41225,Port of London
TXN_5722,SHIP_V_1722,851713,Smartphones,51,553,28203,Chittagong
TXN_5723,SHIP_V_1723,854143,Solar Panels,52,1594,82888,Singapore
TXN_5724,SHIP_V_1724,854143,Solar Panels,59,1115,65785,Southampton
TXN_5725,SHIP_V_1725,530310,Raw Jute,27,181,4887,Southampton
TXN_5726,SHIP_V_1726,382499,Industrial Chemicals,43,891,38313,Chittagong
TXN_5727,SHIP_V_1727,851713,Smartphones,44,1590,69960,Port of London
TXN_5728,SHIP_V_1728,854143,Solar Panels,30,1823,54690,Chittagong
TXN_5729,SHIP_V_1729,610910,Ready-made Garments,42,198,8316,Singapore
TXN_5730,SHIP_V_1730,610910,Ready-made Garments,29,1628,47212,Southampton
TXN_5731,SHIP_V_1731,610910,Ready-made Garments,45,1691,76095,Dhaka
TXN_5732,SHIP_V_1732,610910,Ready-made Garments,31,960,29760,Chittagong
TXN_5733,SHIP_V_1733,854143,Solar Panels,46,1623,74658,Port of London
TXN_5734,SHIP_V_1734,382499,Industrial Chemicals,4632,769,3562008,Dhaka
TXN_5735,SHIP_V_1735,382499,Industrial Chemicals,3812,535,2039420,Singapore
TXN_5736,SHIP_V_1736,854143,Solar Panels,17,473,8041,Chittagong
TXN_5737,SHIP_V_1737,530310,Raw Jute,55,128,7040,Singapore
TXN_5738,SHIP_V_1738,530310,Raw Jute,39,1486,57954,Port of London
TXN_5739,SHIP_V_1739,530310,Raw Jute,30,1351,40530,Singapore
TXN_5740,SHIP_V_1740,610910,Ready-made Garments,46,118,5428,Southampton
TXN_5741,SHIP_V_1741,530310,Raw Jute,46,554,25484,Port of London
TXN_5742,SHIP_V_1742,854143,Solar Panels,42,1590,66780,Dhaka
TXN_5743,SHIP_V_1743,610910,Ready-made Garments,17,619,10523,Southampton
TXN_5744,SHIP_V_1744,530310,Raw Jute,20,1488,29760,Chittagong
TXN_5745,SHIP_V_1745,530310,Raw Jute,19,1945,36955,Chittagong
TXN_5746,SHIP_V_1746,854143,Solar Panels,33,318,10494,Southampton
TXN_5747,SHIP_V_1747,610910,Ready-made Garments,29,1513,43877,Port of London
TXN_5748,SHIP_V_1748,851713,Smartphones,54,1839,99306,Dhaka
TXN_5749,SHIP_V_1749,610910,Ready-made Garments,53,1066,56498,Chittagong
TXN_5750,SHIP_V_1750,610910,Ready-made Garments,27,277,7479,Port of London
TXN_5751,SHIP_V_1751,851713,Smartphones,30,726,21780,Dhaka
TXN_5752,SHIP_V_1752,851713,Smartphones,49,121,5929,Singapore
TXN_5753,SHIP_V_1753,382499,Industrial Chemicals,21,893,18753,Port of London
TXN_5754,SHIP_V_1754,854143,Solar Panels,21,1637,34377,Singapore
TXN_5755,SHIP_V_1755,610910,Ready-made Garments,28,1289,36092,Singapore
TXN_5756,SHIP_V_1756,854143,Solar Panels,27,452,12204,Southampton
TXN_5757,SHIP_V_1757,851713,Smartphones,47,506,23782,Port of London
TXN_5758,SHIP_V_1758,382499,Industrial Chemicals,22,255,5610,Dhaka
TXN_5759,SHIP_V_1759,851713,Smartphones,35,1494,52290,Singapore
TXN_5760,SHIP_V_1760,530310,Raw Jute,24,380,9120,Dhaka
TXN_5761,SHIP_V_1761,854143,Solar Panels,26,744,19344,Dhaka
TXN_5762,SHIP_V_1762,851713,Smartphones,53,1245,65985,Southampton
TXN_5763,SHIP_V_1763,610910,Ready-made Garments,33,394,13002,Dhaka
TXN_5764,SHIP_V_1764,382499,Industrial Chemicals,2776,587,1629512,Chittagong
TXN_5765,SHIP_V_1765,530310,Raw Jute,56,1737,97272,Port of London
TXN_5766,SHIP_V_1766,851713,Smartphones,58,958,55564,Southampton
TXN_5767,SHIP_V_1767,382499,Industrial Chemicals,47,1272,59784,Southampton
TXN_5768,SHIP_V_1768,382499,Industrial Chemicals,24,1687,40488,Port of London
TXN_5769,SHIP_V_1769,854143,Solar Panels,25,985,24625,Dhaka
TXN_5770,SHIP_V_1770,854143,Solar Panels,42,837,35154,Southampton
TXN_5771,SHIP_V_1771,851713,Smartphones,2190,667,1460730,Dhaka
TXN_5772,SHIP_V_1772,382499,Industrial Chemicals,49,1146,56154,Dhaka
TXN_5773,SHIP_V_1773,382499,Industrial Chemicals,53,592,31376,Singapore
TXN_5774,SHIP_V_1774,854143,Solar Panels,34,1977,67218,Singapore
TXN_5775,SHIP_V_1775,610910,Ready-made Garments,60,1659,99540,Southampton
TXN_5776,SHIP_V_1776,382499,Industrial Chemicals,60,145,8700,Port of London
TXN_5777,SHIP_V_1777,382499,Industrial Chemicals,45,1120,50400,Port of London
TXN_5778,SHIP_V_1778,851713,Smartphones,41,1047,42927,Singapore
TXN_5779,SHIP_V_1779,851713,Smartphones,4,922,3688,Dhaka
TXN_5780,SHIP_V_1780,382499,Industrial Chemicals,4150,554,2299100,Chittagong
TXN_5781,SHIP_V_1781,851713,Smartphones,19,1127,21413,Singapore
TXN_5782,SHIP_V_1782,610910,Ready-made Garments,16,1820,29120,Dhaka
TXN_5783,SHIP_V_1783,610910,Ready-made Garments,15,708,10620,Southampton
TXN_5784,SHIP_V_1784,610910,Ready-made Garments,60,1257,75420,Singapore
TXN_5785,SHIP_V_1785,854143,Solar Panels,15,1417,21255,Chittagong
TXN_5786,SHIP_V_1786,382499,Industrial Chemicals,20,1854,37080,Dhaka
TXN_5787,SHIP_V_1787,610910,Ready-made Garments,35,748,26180,Southampton
TXN_5788,SHIP_V_1788,530310,Raw Jute,29,1188,34452,Chittagong
TXN_5789,SHIP_V_1789,530310,Raw Jute,35,1700,59500,Dhaka
TXN_5790,SHIP_V_1790,854143,Solar Panels,27,1478,39906,Singapore
TXN_5791,SHIP_V_1791,530310,Raw Jute,15,1298,19470,Chittagong
TXN_5792,SHIP_V_1792,854143,Solar Panels,27,1805,48735,Chittagong
TXN_5793,SHIP_V_1793,851713,Smartphones,42,600,25200,Dhaka
TXN_5794,SHIP_V_1794,530310,Raw Jute,27,1308,35316,Dhaka
TXN_5795,SHIP_V_1795,382499,Industrial Chemicals,1591,428,680948,Singapore
TXN_5796,SHIP_V_1796,851713,Smartphones,45,605,27225,Singapore
TXN_5797,SHIP_V_1797,854143,Solar Panels,22,1112,24464,Chittagong
TXN_5798,SHIP_V_1798,382499,Industrial Chemicals,2056,762,1566672,Port of London
TXN_5799,SHIP_V_1799,851713,Smartphones,43,320,13760,Port of London
TXN_5800,SHIP_V_1800,530310,Raw Jute,39,854,33306,Chittagong
TXN_5801,SHIP_V_1801,610910,Ready-made Garments,39,1692,65988,Dhaka
TXN_5802,SHIP_V_1802,610910,Ready-made Garments,52,339,17628,Southampton
TXN_5803,SHIP_V_1803,851713,Smartphones,22,1400,30800,Chittagong
TXN_5804,SHIP_V_1804,382499,Industrial Chemicals,16,563,9008,Chittagong
TXN_5805,SHIP_V_1805,851713,Smartphones,46,1795,82570,Chittagong
TXN_5806,SHIP_V_1806,610910,Ready-made Garments,47,1958,92026,Singapore
TXN_5807,SHIP_V_1807,851713,Smartphones,40,1615,64600,Dhaka
TXN_5808,SHIP_V_1808,854143,Solar Panels,16,1631,26096,Port of London
TXN_5809,SHIP_V_1809,530310,Raw Jute,56,1231,68936,Port of London
TXN_5810,SHIP_V_1810,851713,Smartphones,21,1630,34230,Dhaka
TXN_5811,SHIP_V_1811,854143,Solar Panels,30,1592,47760,Singapore
TXN_5812,SHIP_V_1812,851713,Smartphones,3,1521,4563,Southampton
TXN_5813,SHIP_V_1813,851713,Smartphones,60,836,50160,Chittagong
TXN_5814,SHIP_V_1814,382499,Industrial Chemicals,53,1417,75101,Singapore
TXN_5815,SHIP_V_1815,382499,Industrial Chemicals,44,299,13156,Port of London
TXN_5816,SHIP_V_1816,530310,Raw Jute,39,592,23088,Dhaka
TXN_5817,SHIP_V_1817,854143,Solar Panels,45,569,25605,Dhaka
TXN_5818,SHIP_V_1818,530310,Raw Jute,51,889,45339,Dhaka
TXN_5819,SHIP_V_1819,851713,Smartphones,21,1581,33201,Chittagong
TXN_5820,SHIP_V_1820,610910,Ready-made Garments,53,1238,65614,Singapore
TXN_5821,SHIP_V_1821,851713,Smartphones,3692,810,2990520,Port of London
TXN_5822,SHIP_V_1822,530310,Raw Jute,51,1539,78489,Chittagong
TXN_5823,SHIP_V_1823,610910,Ready-made Garments,23,599,13777,Singapore
TXN_5824,SHIP_V_1824,530310,Raw Jute,19,1402,26638,Port of London
TXN_5825,SHIP_V_1825,530310,Raw Jute,23,730,16790,Port of London
TXN_5826,SHIP_V_1826,382499,Industrial Chemicals,23,1953,44919,Southampton
TXN_5827,SHIP_V_1827,530310,Raw Jute,50,1232,61600,Chittagong
TXN_5828,SHIP_V_1828,610910,Ready-made Garments,54,142,7668,Singapore
TXN_5829,SHIP_V_1829,851713,Smartphones,2741,534,1463694,Southampton
TXN_5830,SHIP_V_1830,530310,Raw Jute,59,1925,113575,Dhaka
TXN_5831,SHIP_V_1831,851713,Smartphones,57,578,32946,Chittagong
TXN_5832,SHIP_V_1832,851713,Smartphones,2478,475,1177050,Singapore
TXN_5833,SHIP_V_1833,854143,Solar Panels,46,1504,69184,Dhaka
TXN_5834,SHIP_V_1834,382499,Industrial Chemicals,20,1198,23960,Southampton
TXN_5835,SHIP_V_1835,382499,Industrial Chemicals,48,666,31968,Port of London
TXN_5836,SHIP_V_1836,854143,Solar Panels,48,161,7728,Southampton
TXN_5837,SHIP_V_1837,610910,Ready-made Garments,29,961,27869,Southampton
TXN_5838,SHIP_V_1838,851713,Smartphones,2532,918,2324376,Southampton
TXN_5839,SHIP_V_1839,851713,Smartphones,46,1205,55430,Port of London
TXN_5840,SHIP_V_1840,382499,Industrial Chemicals,27,1870,50490,Singapore
TXN_5841,SHIP_V_1841,382499,Industrial Chemicals,39,1188,46332,Dhaka
TXN_5842,SHIP_V_1842,610910,Ready-made Garments,52,332,17264,Port of London
TXN_5843,SHIP_V_1843,382499,Industrial Chemicals,51,1282,65382,Port of London
TXN_5844,SHIP_V_1844,854143,Solar Panels,17,1246,21182,Dhaka
TXN_5845,SHIP_V_1845,851713,Smartphones,3337,843,2813091,Southampton
TXN_5846,SHIP_V_1846,382499,Industrial Chemicals,23,1837,42251,Chittagong
TXN_5847,SHIP_V_1847,610910,Ready-made Garments,52,1198,62296,Dhaka
TXN_5848,SHIP_V_1848,530310,Raw Jute,38,1172,44536,Dhaka
TXN_5849,SHIP_V_1849,854143,Solar Panels,49,267,13083,Singapore
TXN_5850,SHIP_V_1850,530310,Raw Jute,45,1520,68400,Port of London
TXN_5851,SHIP_V_1851,851713,Smartphones,20,1350,27000,Singapore
TXN_5852,SHIP_V_1852,851713,Smartphones,26,560,14560,Dhaka
TXN_5853,SHIP_V_1853,854143,Solar Panels,25,1320,33000,Port of London
TXN_5854,SHIP_V_1854,382499,Industrial Chemicals,49,1970,96530,Chittagong
TXN_5855,SHIP_V_1855,530310,Raw Jute,33,130,4290,Southampton
TXN_5856,SHIP_V_1856,610910,Ready-made Garments,21,313,6573,Southampton
TXN_5857,SHIP_V_1857,851713,Smartphones,3,1283,3849,Southampton
TXN_5858,SHIP_V_1858,851713,Smartphones,2762,306,845172,Dhaka
TXN_5859,SHIP_V_1859,854143,Solar Panels,51,1928,98328,Chittagong
TXN_5860,SHIP_V_1860,851713,Smartphones,40,657,26280,Southampton
TXN_5861,SHIP_V_1861,610910,Ready-made Garments,17,487,8279,Port of London
TXN_5862,SHIP_V_1862,851713,Smartphones,26,686,17836,Dhaka
TXN_5863,SHIP_V_1863,854143,Solar Panels,49,1993,97657,Singapore
TXN_5864,SHIP_V_1864,530310,Raw Jute,38,1539,58482,Southampton
TXN_5865,SHIP_V_1865,382499,Industrial Chemicals,54,1638,88452,Port of London
TXN_5866,SHIP_V_1866,851713,Smartphones,20,1089,21780,Southampton
TXN_5867,SHIP_V_1867,851713,Smartphones,2,1915,3830,Chittagong
TXN_5868,SHIP_V_1868,851713,Smartphones,2916,521,1519236,Southampton
TXN_5869,SHIP_V_1869,851713,Smartphones,54,1426,77004,Chittagong
TXN_5870,SHIP_V_1870,382499,Industrial Chemicals,28,1889,52892,Singapore
TXN_5871,SHIP_V_1871,610910,Ready-made Garments,51,714,36414,Singapore
TXN_5872,SHIP_V_1872,610910,Ready-made Garments,16,1046,16736,Singapore
TXN_5873,SHIP_V_1873,382499,Industrial Chemicals,35,1310,45850,Chittagong
TXN_5874,SHIP_V_1874,382499,Industrial Chemicals,31,1366,42346,Chittagong
TXN_5875,SHIP_V_1875,382499,Industrial Chemicals,24,650,15600,Southampton
TXN_5876,SHIP_V_1876,382499,Industrial Chemicals,44,213,9372,Singapore
TXN_5877,SHIP_V_1877,851713,Smartphones,24,525,12600,Southampton
TXN_5878,SHIP_V_1878,851713,Smartphones,23,348,8004,Port of London
TXN_5879,SHIP_V_1879,851713,Smartphones,2919,564,1646316,Singapore
TXN_5880,SHIP_V_1880,854143,Solar Panels,20,1145,22900,Southampton
TXN_5881,SHIP_V_1881,851713,Smartphones,42,1025,43050,Singapore
TXN_5882,SHIP_V_1882,382499,Industrial Chemicals,4174,831,3468594,Southampton
TXN_5883,SHIP_V_1883,854143,Solar Panels,59,1512,89208,Singapore
TXN_5884,SHIP_V_1884,382499,Industrial Chemicals,38,482,18316,Port of London
TXN_5885,SHIP_V_1885,851713,Smartphones,36,643,23148,Singapore
TXN_5886,SHIP_V_1886,382499,Industrial Chemicals,36,804,28944,Chittagong
TXN_5887,SHIP_V_1887,854143,Solar Panels,22,1373,30206,Dhaka
TXN_5888,SHIP_V_1888,382499,Industrial Chemicals,2604,392,1020768,Chittagong
TXN_5889,SHIP_V_1889,610910,Ready-made Garments,15,1521,22815,Chittagong
TXN_5890,SHIP_V_1890,530310,Raw Jute,23,528,12144,Dhaka
TXN_5891,SHIP_V_1891,530310,Raw Jute,17,1431,24327,Southampton
TXN_5892,SHIP_V_1892,851713,Smartphones,45,508,22860,Port of London
TXN_5893,SHIP_V_1893,530310,Raw Jute,25,1022,25550,Singapore
TXN_5894,SHIP_V_1894,610910,Ready-made Garments,51,1033,52683,Singapore
TXN_5895,SHIP_V_1895,854143,Solar Panels,39,544,21216,Southampton
TXN_5896,SHIP_V_1896,851713,Smartphones,22,1238,27236,Singapore
TXN_5897,SHIP_V_1897,382499,Industrial Chemicals,1244,780,970320,Singapore
TXN_5898,SHIP_V_1898,851713,Smartphones,19,200,3800,Dhaka
TXN_5899,SHIP_V_1899,854143,Solar Panels,59,885,52215,Dhaka
TXN_5900,SHIP_V_1900,382499,Industrial Chemicals,1,1641,1641,Dhaka
TXN_5901,SHIP_V_1901,530310,Raw Jute,31,1732,53692,Dhaka
TXN_5902,SHIP_V_1902,610910,Ready-made Garments,41,1221,50061,Chittagong
TXN_5903,SHIP_V_1903,610910,Ready-made Garments,49,1795,87955,Southampton
TXN_5904,SHIP_V_1904,530310,Raw Jute,28,875,24500,Port of London
TXN_5905,SHIP_V_1905,851713,Smartphones,2585,540,1395900,Port of London
TXN_5906,SHIP_V_1906,530310,Raw Jute,34,725,24650,Chittagong
TXN_5907,SHIP_V_1907,530310,Raw Jute,52,1001,52052,Singapore
TXN_5908,SHIP_V_1908,854143,Solar Panels,22,1233,27126,Dhaka
TXN_5909,SHIP_V_1909,851713,Smartphones,58,1063,61654,Port of London
TXN_5910,SHIP_V_1910,851713,Smartphones,4,620,2480,Port of London
TXN_5911,SHIP_V_1911,851713,Smartphones,29,1114,32306,Port of London
TXN_5912,SHIP_V_1912,382499,Industrial Chemicals,1239,447,553833,Dhaka
TXN_5913,SHIP_V_1913,530310,Raw Jute,45,1348,60660,Singapore
TXN_5914,SHIP_V_1914,382499,Industrial Chemicals,1543,599,924257,Southampton
TXN_5915,SHIP_V_1915,851713,Smartphones,5,867,4335,Dhaka
TXN_5916,SHIP_V_1916,382499,Industrial Chemicals,1720,564,970080,Chittagong
TXN_5917,SHIP_V_1917,382499,Industrial Chemicals,1917,720,1380240,Chittagong
TXN_5918,SHIP_V_1918,530310,Raw Jute,24,1391,33384,Port of London
TXN_5919,SHIP_V_1919,851713,Smartphones,4,1566,6264,Port of London
TXN_5920,SHIP_V_1920,610910,Ready-made Garments,49,1496,73304,Southampton
TXN_5921,SHIP_V_1921,530310,Raw Jute,18,144,2592,Port of London
TXN_5922,SHIP_V_1922,382499,Industrial Chemicals,1705,218,371690,Singapore
TXN_5923,SHIP_V_1923,382499,Industrial Chemicals,18,1636,29448,Southampton
TXN_5924,SHIP_V_1924,610910,Ready-made Garments,35,1999,69965,Dhaka
TXN_5925,SHIP_V_1925,854143,Solar Panels,60,153,9180,Singapore
TXN_5926,SHIP_V_1926,610910,Ready-made Garments,45,1012,45540,Singapore
TXN_5927,SHIP_V_1927,382499,Industrial Chemicals,2907,268,779076,Dhaka
TXN_5928,SHIP_V_1928,851713,Smartphones,21,1770,37170,Southampton
TXN_5929,SHIP_V_1929,854143,Solar Panels,39,883,34437,Southampton
TXN_5930,SHIP_V_1930,851713,Smartphones,23,384,8832,Singapore
TXN_5931,SHIP_V_1931,610910,Ready-made Garments,32,1040,33280,Port of London
TXN_5932,SHIP_V_1932,851713,Smartphones,3451,530,1829030,Dhaka
TXN_5933,SHIP_V_1933,610910,Ready-made Garments,29,1228,35612,Southampton
TXN_5934,SHIP_V_1934,610910,Ready-made Garments,43,1095,47085,Singapore
TXN_5935,SHIP_V_1935,382499,Industrial Chemicals,57,1696,96672,Dhaka
TXN_5936,SHIP_V_1936,382499,Industrial Chemicals,2,1799,3598,Dhaka
TXN_5937,SHIP_V_1937,854143,Solar Panels,30,335,10050,Chittagong
TXN_5938,SHIP_V_1938,854143,Solar Panels,41,1375,56375,Southampton
TXN_5939,SHIP_V_1939,854143,Solar Panels,25,107,2675,Chittagong
TXN_5940,SHIP_V_1940,610910,Ready-made Garments,44,987,43428,Port of London
TXN_5941,SHIP_V_1941,610910,Ready-made Garments,35,1707,59745,Southampton
TXN_5942,SHIP_V_1942,530310,Raw Jute,17,263,4471,Southampton
TXN_5943,SHIP_V_1943,530310,Raw Jute,18,1110,19980,Southampton
TXN_5944,SHIP_V_1944,854143,Solar Panels,36,1069,38484,Southampton
TXN_5945,SHIP_V_1945,851713,Smartphones,46,1081,49726,Port of London
TXN_5946,SHIP_V_1946,854143,Solar Panels,47,1684,79148,Dhaka
TXN_5947,SHIP_V_1947,610910,Ready-made Garments,26,1051,27326,Dhaka
TXN_5948,SHIP_V_1948,854143,Solar Panels,30,1041,31230,Southampton
TXN_5949,SHIP_V_1949,610910,Ready-made Garments,52,1526,79352,Port of London
TXN_5950,SHIP_V_1950,382499,Industrial Chemicals,41,961,39401,Chittagong
TXN_5951,SHIP_V_1951,851713,Smartphones,26,630,16380,Southampton
TXN_5952,SHIP_V_1952,610910,Ready-made Garments,20,170,3400,Chittagong
TXN_5953,SHIP_V_1953,382499,Industrial Chemicals,41,1166,47806,Port of London
TXN_5954,SHIP_V_1954,530310,Raw Jute,22,1733,38126,Port of London
TXN_5955,SHIP_V_1955,851713,Smartphones,59,1801,106259,Southampton
TXN_5956,SHIP_V_1956,851713,Smartphones,50,1550,77500,Dhaka
TXN_5957,SHIP_V_1957,851713,Smartphones,33,1586,52338,Port of London
TXN_5958,SHIP_V_1958,382499,Industrial Chemicals,35,458,16030,Dhaka
TXN_5959,SHIP_V_1959,854143,Solar Panels,36,1399,50364,Southampton
TXN_5960,SHIP_V_1960,851713,Smartphones,2036,675,1374300,Southampton
TXN_5961,SHIP_V_1961,854143,Solar Panels,15,1305,19575,Port of London
TXN_5962,SHIP_V_1962,851713,Smartphones,4,1573,6292,Port of London
TXN_5963,SHIP_V_1963,382499,Industrial Chemicals,5,709,3545,Dhaka
TXN_5964,SHIP_V_1964,854143,Solar Panels,27,181,4887,Chittagong
TXN_5965,SHIP_V_1965,610910,Ready-made Garments,27,487,13149,Dhaka
TXN_5966,SHIP_V_1966,854143,Solar Panels,43,1299,55857,Port of London
TXN_5967,SHIP_V_1967,382499,Industrial Chemicals,44,646,28424,Port of London
TXN_5968,SHIP_V_1968,382499,Industrial Chemicals,57,1367,77919,Dhaka
TXN_5969,SHIP_V_1969,854143,Solar Panels,52,228,11856,Singapore
TXN_5970,SHIP_V_1970,382499,Industrial Chemicals,40,195,7800,Port of London
TXN_5971,SHIP_V_1971,854143,Solar Panels,15,1800,27000,Singapore
TXN_5972,SHIP_V_1972,610910,Ready-made Garments,40,1118,44720,Port of London
TXN_5973,SHIP_V_1973,530310,Raw Jute,29,1231,35699,Port of London
TXN_5974,SHIP_V_1974,382499,Industrial Chemicals,38,1805,68590,Dhaka
TXN_5975,SHIP_V_1975,610910,Ready-made Garments,32,1014,32448,Southampton
TXN_5976,SHIP_V_1976,530310,Raw Jute,30,213,6390,Port of London
TXN_5977,SHIP_V_1977,610910,Ready-made Garments,28,560,15680,Dhaka
TXN_5978,SHIP_V_1978,854143,Solar Panels,35,817,28595,Dhaka
TXN_5979,SHIP_V_1979,382499,Industrial Chemicals,43,121,5203,Southampton
TXN_5980,SHIP_V_1980,382499,Industrial Chemicals,31,1029,31899,Southampton
TXN_5981,SHIP_V_1981,382499,Industrial Chemicals,38,756,28728,Dhaka
TXN_5982,SHIP_V_1982,530310,Raw Jute,52,956,49712,Chittagong
TXN_5983,SHIP_V_1983,530310,Raw Jute,51,1227,62577,Dhaka
TXN_5984,SHIP_V_1984,854143,Solar Panels,40,1289,51560,Southampton
TXN_5985,SHIP_V_1985,854143,Solar Panels,20,1920,38400,Dhaka
TXN_5986,SHIP_V_1986,382499,Industrial Chemicals,43,641,27563,Southampton
TXN_5987,SHIP_V_1987,851713,Smartphones,2993,730,2184890,Dhaka
TXN_5988,SHIP_V_1988,382499,Industrial Chemicals,39,1858,72462,Singapore
TXN_5989,SHIP_V_1989,851713,Smartphones,48,810,38880,Southampton
TXN_5990,SHIP_V_1990,610910,Ready-made Garments,52,573,29796,Port of London
TXN_5991,SHIP_V_1991,851713,Smartphones,34,1869,63546,Chittagong
TXN_5992,SHIP_V_1992,851713,Smartphones,4558,574,2616292,Singapore
TXN_5993,SHIP_V_1993,851713,Smartphones,28,1804,50512,Singapore
TXN_5994,SHIP_V_1994,530310,Raw Jute,50,1621,81050,Singapore
TXN_5995,SHIP_V_1995,854143,Solar Panels,25,703,17575,Chittagong
TXN_5996,SHIP_V_1996,851713,Smartphones,59,1895,111805,Chittagong
TXN_5997,SHIP_V_1997,382499,Industrial Chemicals,32,1487,47584,Singapore
TXN_5998,SHIP_V_1998,854143,Solar Panels,56,416,23296,Port of London
TXN_5999,SHIP_V_1999,530310,Raw Jute,38,1049,39862,Dhaka
