msg_id,sender_id,receiver_id,amount,currency,timestamp,device_ip
sdv-id-mcJKag,ACC_284,ENT_UK_005,20217.330447692344,USD,2026-03-18 02:06:16,541:b54f:5a30:f5f4:56f3:b211:ada8:6bee
sdv-id-uAVWMJ,ACC_185,ENT_UK_010,113073.95268179936,USD,2026-03-26 09:34:54,a124:c29b:a29d:1a30:3372:2a5f:f26f:d0fc
sdv-id-eHlamk,ACC_271,ENT_UK_016,4721.039242657761,USD,2026-03-27 09:35:56,ba39:52f0:c2e7:6c38:6f6d:978a:4d12:c395
sdv-id-hpwCMh,ACC_236,ENT_UK_005,33743.971050817,USD,2026-03-17 12:15:36,7fcb:996e:354b:2a17:38b6:1feb:750d:98eb
sdv-id-aVcoUJ,ACC_214,ENT_UK_003,1131207.517173495,USD,2026-02-11 19:39:10,e292:6fab:eae0:e772:7464:5b4f:fd6b:c6ba
sdv-id-cRGKBh,ACC_257,ENT_UK_014,4069.198146669534,USD,2026-03-17 15:33:04,ecc0:b146:5524:f91e:b1a6:7175:2cf7:afff
sdv-id-kBGPNR,ACC_175,ENT_UK_007,1348.668174649711,USD,2026-01-15 11:18:22,22a9:ad62:5ab7:39cd:aa9c:ae71:1277:f8f7
sdv-id-WyKNbQ,ACC_263,ENT_UK_001,6499.194757776227,USD,2026-02-17 18:47:49,c73c:2561:f7c4:5d43:c1c1:def:8020:38ef
sdv-id-bqaQEJ,ACC_258,ENT_UK_017,114655.03235221888,USD,2026-03-07 10:07:37,8a44:d638:cff2:e2af:8dff:bfd7:13eb:41a3
sdv-id-rXwpYp,ACC_258,ENT_UK_011,24072.16039052223,USD,2026-02-22 21:05:12,9940:a70c:c074:78:24c4:e7da:3719:c1c4
sdv-id-mqdIJV,ACC_166,ENT_UK_016,595343.1398837955,USD,2026-02-25 08:01:26,cbe9:f24f:30f6:9008:27ce:fbd8:f727:d193
sdv-id-gGhYXW,ACC_142,ENT_UK_018,2563.8764780181805,USD,2026-03-21 21:29:21,9df0:cc48:9958:9857:6cfe:2179:4131:efdf
sdv-id-gRGGhI,ACC_211,ENT_UK_007,301497.04273232154,USD,2026-03-09 19:58:47,37fc:ebca:9015:4da:422c:7760:6e3f:78d8
sdv-id-EMfWtQ,ACC_206,ENT_UK_017,1006757.3232021676,USD,2026-03-27 03:30:28,f548:2a9f:43ec:6869:511c:488e:40f2:8a7c
sdv-id-QEnNHH,ACC_106,ENT_UK_003,833427.9353178305,USD,2026-01-15 16:56:09,473d:5d28:e0ec:66c5:17cf:d88b:3fe2:6c55
sdv-id-lFrrlj,ACC_142,ENT_UK_011,18150.103378481806,USD,2026-03-03 11:41:51,fb70:54b2:d117:7a8b:4752:ccd1:9bfa:3739
sdv-id-eeYiMl,ACC_164,ENT_UK_007,131829.24728785333,USD,2026-01-23 01:29:58,123f:c956:336f:f754:1114:9a49:af9a:9f30
sdv-id-pijYgL,ACC_214,ENT_UK_018,96074.26283176563,USD,2026-01-13 17:37:15,3b37:ac3e:28d9:d150:6522:6efe:34c2:39e3
sdv-id-FpWHok,ACC_163,ENT_UK_018,26729.930626977417,USD,2026-03-02 11:19:52,335:4b50:6319:29e:1c9d:223c:2f3c:25f6
sdv-id-zWnmOH,ACC_199,ENT_UK_002,724406.839775897,USD,2026-03-13 07:02:01,7b17:fce0:2cbf:baa8:281b:3287:3069:40e9
sdv-id-tEjwrz,ACC_176,ENT_UK_015,512124.2954151815,USD,2026-01-24 01:21:43,e84a:78c3:36b3:e570:809d:2fd3:7a30:440d
sdv-id-HIPuaz,ACC_185,ENT_UK_001,299181.34593781544,USD,2026-03-13 10:13:01,fc5e:80fe:fb3:85ee:3ded:4ab3:988f:9691
sdv-id-lyySQr,ACC_176,ENT_UK_001,431728.1116087978,USD,2026-03-26 07:24:50,a37:ae43:dc28:3e9b:90ab:85c4:e189:ba9a
sdv-id-jZSeLV,ACC_106,ENT_UK_006,110261.27811002142,USD,2026-03-16 00:08:59,7906:c2bd:beb3:2b95:6648:b618:ecb8:a231
sdv-id-ZOusep,ACC_273,ENT_UK_017,1127.6703899593467,USD,2026-03-21 20:09:54,752b:ff11:8f25:40c9:8b10:b71b:5e0:eba0
sdv-id-ZTplMs,ACC_101,ENT_UK_011,1001.8346695029312,USD,2026-02-10 05:45:41,d251:5f09:185e:5411:e9f7:de29:aa9b:b26e
sdv-id-hwBzOO,ACC_106,ENT_UK_011,53034.66464633807,USD,2026-01-26 19:26:47,4be7:8c80:545e:6734:d1db:9f19:d4cd:e848
sdv-id-pQgjQk,ACC_142,ENT_UK_018,1547.313766775339,USD,2026-02-21 01:45:00,ce62:e40e:1579:39a0:db97:ca45:82b7:70e6
sdv-id-yZQaRe,ACC_287,ENT_UK_001,23595.097165060208,USD,2026-03-28 13:32:58,2380:eb8e:c647:af4f:f624:3e06:f29e:e9a2
sdv-id-FeKFSR,ACC_106,ENT_UK_016,47748.700480034895,USD,2026-02-07 02:12:39,584c:32d8:918:7ff7:9444:f1a1:9af2:6b66
sdv-id-XKxWlQ,ACC_224,ENT_UK_004,251396.44538039848,USD,2026-01-04 16:54:25,f7e1:578:eca4:16e3:7a15:9c3a:38ba:84a2
sdv-id-psthnx,ACC_199,ENT_UK_005,55497.42516373879,USD,2026-02-06 19:46:10,1dcd:1e59:5543:fa5c:8d6c:4842:e2ad:7e45
sdv-id-cwRTAg,ACC_122,ENT_UK_011,216906.260498168,USD,2026-01-25 03:07:00,fa87:2832:fa08:f61e:4e18:9e9d:ddb:e38a
sdv-id-VIlAbr,ACC_273,ENT_UK_010,403651.71473000775,USD,2026-01-05 04:05:40,92b5:8bab:cc35:238:f0e5:9796:8a7:44bd
sdv-id-LetoVI,ACC_186,ENT_UK_008,2317.82569214996,USD,2026-03-25 17:37:00,7dd7:6488:4b47:788e:9b78:2417:a184:e465
sdv-id-lwzPFW,ACC_134,ENT_UK_010,6196.193383815848,USD,2026-02-21 13:09:55,7ad0:bfe7:ffa0:412b:dd8b:6288:f31d:53d9
sdv-id-MxXuiU,ACC_211,ENT_UK_015,239207.64214639735,USD,2026-01-26 20:57:58,f6be:1279:24a3:fa9e:629d:b75c:7a85:6eae
sdv-id-ESwjSh,ACC_253,ENT_UK_008,590005.9154556456,USD,2026-03-08 17:54:25,e4d8:b369:fda8:a96c:9370:b4b1:64d4:e3f
sdv-id-DnrYnz,ACC_117,ENT_UK_003,1398842.0727730675,USD,2026-01-08 00:02:41,d29e:dc5d:30a4:2c4d:f024:e8c7:2054:f737
sdv-id-HzPmNV,ACC_110,ENT_UK_015,43584.15311533727,USD,2026-03-22 18:22:06,ad76:adaf:de:bb65:6241:20ed:3801:b0d0
sdv-id-ZXBQfx,ACC_211,ENT_UK_014,943.6139879374592,USD,2026-02-08 19:51:32,ffa1:ad49:5af4:8a46:c6a:a2b9:6f65:6747
sdv-id-paGJLL,ACC_149,ENT_UK_005,207300.00316057043,USD,2026-03-30 21:35:42,2c66:7604:50d7:cdf8:a468:e765:f29b:cd81
sdv-id-qtKpwL,ACC_120,ENT_UK_007,159968.9800270637,USD,2026-03-13 00:24:24,db6e:fcc7:e913:5d73:9c8a:5b5b:d64c:4da7
sdv-id-nJpnGZ,ACC_106,ENT_UK_019,1294.163930090766,USD,2026-03-22 23:08:59,9017:e555:6bcc:1758:68e5:55db:600e:4d10
sdv-id-cqpJjg,ACC_236,ENT_UK_004,51718.106235174135,USD,2026-01-16 11:57:46,7b3b:344:1027:442d:3e0c:a21e:74a5:673f
sdv-id-qrbuUV,ACC_299,ENT_UK_011,290989.9719086233,USD,2026-01-21 18:20:25,7a8a:901e:a93c:4604:9f2b:ef2f:388e:56bf
sdv-id-zvnNhc,ACC_214,ENT_UK_009,2782.9053539064685,USD,2026-01-22 04:37:17,5f4:296a:d181:81b:c462:d5f3:b5b4:9c0c
sdv-id-wMlmVh,ACC_146,ENT_UK_017,804801.6244600939,USD,2026-03-10 16:07:15,3e5a:b73:508c:e90a:9ac6:282c:11ef:6a6f
sdv-id-VrGgkU,ACC_226,ENT_UK_003,20688.922494828217,USD,2026-01-24 02:33:06,9315:30ea:2ae:33ec:2e00:b9f8:672c:71b3
sdv-id-JaTrPJ,ACC_292,ENT_UK_001,26813.674380643628,USD,2026-02-05 18:27:34,cea5:a466:860c:af38:a477:b58b:f21e:fbae
sdv-id-WtIYSP,ACC_107,ENT_UK_010,11149.23245430616,USD,2026-01-22 15:02:38,c44b:53fa:a7c4:6cdd:b725:19ca:7e43:f7d9
sdv-id-XcQexl,ACC_193,ENT_UK_014,53551.12389229063,USD,2026-02-16 08:51:36,9b09:aebc:9d0:4d4a:a843:6cde:4c1d:2020
sdv-id-QTqeTA,ACC_146,ENT_UK_018,42007.96705572732,USD,2026-01-28 01:29:17,5bbf:d5cc:e436:97b9:9a5b:e357:c8d9:5b47
sdv-id-TbWFSV,ACC_293,ENT_UK_019,195337.5058077948,USD,2026-04-01 05:20:13,fce1:cee2:769e:dfc4:542c:2508:4a8e:145a
sdv-id-tStRQT,ACC_176,ENT_UK_011,2409697.526954341,USD,2026-02-24 03:47:12,ae88:16e6:41ec:a5ba:8ac5:11b0:9591:d912
sdv-id-asSJQD,ACC_115,ENT_UK_012,305624.3213964833,USD,2026-02-21 21:50:54,2114:ee9c:e20c:ad96:9dcd:780a:5233:92c3
sdv-id-oeToYb,ACC_288,ENT_UK_013,47151.78008088952,USD,2026-01-21 10:59:34,79e:edec:286a:9378:c941:2e73:4a5:6bd3
sdv-id-ZzPZTH,ACC_230,ENT_UK_017,66390.85084331993,USD,2026-03-29 22:12:18,66b1:2fb9:c602:7937:211a:1145:7307:e60a
sdv-id-RUDJyk,ACC_149,ENT_UK_017,249395.16091336787,USD,2026-03-27 12:50:20,797a:982c:7a4f:7ea:2cff:740d:f65c:866a
sdv-id-ethauf,ACC_185,ENT_UK_002,34467.73638232922,USD,2026-04-01 16:37:07,49ee:2d9:c599:c310:b8af:11f4:8d0f:cde1
sdv-id-zgvKoS,ACC_176,ENT_UK_018,34927.69830760104,USD,2026-02-02 00:36:27,5282:dec7:fbde:9b8:57db:2b73:6ecf:e9d9
sdv-id-euhNRl,ACC_120,ENT_UK_019,25324.23287018128,USD,2026-01-22 16:13:21,2e55:951d:5f75:a6b6:1d4b:4bc2:7226:6dda
sdv-id-LjADIx,ACC_268,ENT_UK_009,85975.77546071667,USD,2026-01-02 22:19:45,22e7:5cee:7df5:a6a1:5181:5166:307a:66d6
sdv-id-qUGhtz,ACC_186,ENT_UK_017,69469.55566270182,USD,2026-04-01 18:42:38,af9f:9f7:e855:107c:9660:477:abf5:77dc
sdv-id-dYZGsK,ACC_107,ENT_UK_012,266085.67953657306,USD,2026-02-13 15:14:32,d5a2:d360:770a:3a4b:ed6d:7aec:b7b2:ab42
sdv-id-wOfyPi,ACC_201,ENT_UK_010,144233.6818942912,USD,2026-02-11 15:44:26,2ec3:dc61:1da5:c4b8:f92c:9fe0:d1e6:8f1c
sdv-id-bTMfcq,ACC_201,ENT_UK_010,53387.91831232072,USD,2026-03-15 13:42:17,8632:7816:3af9:f137:ea3a:8a2d:9bf1:b982
sdv-id-yVyPoP,ACC_150,ENT_UK_010,13641.005359462522,USD,2026-03-19 18:55:56,a089:d6db:7242:6952:4498:7566:9106:f12b
sdv-id-UqwyRO,ACC_236,ENT_UK_012,115105.62138088905,USD,2026-02-06 13:26:51,f59d:5b44:7904:253d:65eb:cc44:9673:32a2
sdv-id-XxgOxe,ACC_158,ENT_UK_004,1539.816844306492,USD,2026-02-04 06:22:50,6b52:cf98:ecce:e9b4:e4ea:498e:d288:9af6
sdv-id-bkxQGy,ACC_250,ENT_UK_011,107648.14205039071,USD,2026-01-17 16:57:27,f303:bc5a:fb34:2c01:2303:a916:62f8:8d4d
sdv-id-kxgmpN,ACC_149,ENT_UK_010,26858.56366297477,USD,2026-03-24 06:18:57,ee1f:8af0:cb69:3c58:5a77:5263:9db5:48e9
sdv-id-NBJLeT,ACC_171,ENT_UK_006,648710.6382938377,USD,2026-02-20 10:52:31,e51a:3d0b:aa9c:2262:30f6:bc4b:3967:55b1
sdv-id-LgGowh,ACC_101,ENT_UK_014,105988.17925901478,USD,2026-01-13 11:11:41,5a03:dae9:c169:7621:2242:efbc:ddf0:1ee3
sdv-id-KrfFSS,ACC_201,ENT_UK_017,507179.72096075106,USD,2026-01-13 14:14:29,ed98:6692:3ba7:7613:61cf:eba1:f03a:d49
sdv-id-TZkMZO,ACC_221,ENT_UK_010,10511.10404555144,USD,2026-03-10 05:54:44,b770:a870:c679:e5db:e4ae:6eb9:b6f9:ed64
sdv-id-SDJGbW,ACC_123,ENT_UK_012,120515.84591596272,USD,2026-02-24 07:02:01,e720:1492:e3e0:569f:e6bb:d3fc:3813:6141
sdv-id-kTHALu,ACC_256,ENT_UK_001,216537.6504018269,USD,2026-03-15 08:51:59,13ad:6edb:e027:69f0:6b2:bef3:96b8:fea2
sdv-id-zWRCjH,ACC_220,ENT_UK_009,3130.070204559386,USD,2026-02-16 16:44:14,ce0:ecaa:c516:5ba8:7306:3f9b:e02b:6243
sdv-id-XlHZDc,ACC_248,ENT_UK_013,376178.6252137734,USD,2026-02-05 23:54:37,42bc:7ebe:5cb3:471e:93a2:f2ee:e797:eaba
sdv-id-mfYxCy,ACC_295,ENT_UK_013,123504.27951336288,USD,2026-01-07 10:10:46,dc1e:310e:6b95:f77:ec87:264f:2ebd:2f00
sdv-id-IXDIHX,ACC_211,ENT_UK_018,43121.21395588299,USD,2026-03-09 14:25:28,5a2:e7c7:a111:feb3:f8f8:18e6:7b12:de94
sdv-id-KSeGlx,ACC_239,ENT_UK_019,308440.95883639826,USD,2026-01-01 10:52:49,7546:de0d:317:f68:c2ef:32:4453:d5a9
sdv-id-zTZfqT,ACC_274,ENT_UK_007,45553.03573134047,USD,2026-01-23 04:03:45,d932:310e:1d2b:4640:b071:9326:f349:f6f4
sdv-id-vRMDho,ACC_220,ENT_UK_008,36304.69295913935,USD,2026-03-13 10:11:44,322e:658a:2c27:5664:2b10:fd07:9df:59dc
sdv-id-yBDuvH,ACC_211,ENT_UK_017,734458.1213598698,USD,2026-02-19 22:27:12,66c6:96ce:88e6:d0b8:6fa3:56e5:1e42:9829
sdv-id-iadTBw,ACC_149,ENT_UK_018,93739.81868925306,USD,2026-02-05 22:57:50,d429:2a82:3c2d:c7fe:344:1166:2cfa:aaf3
sdv-id-MykvGP,ACC_260,ENT_UK_019,80203.29698790052,USD,2026-02-02 17:10:57,e259:704a:cc1d:b63e:d2c5:8dc3:94f4:3a0d
sdv-id-NkuElw,ACC_149,ENT_UK_001,260518.71641872765,USD,2026-02-01 16:49:20,65fa:b5ea:332b:a630:580d:9581:5961:6d90
sdv-id-rMSPWj,ACC_149,ENT_UK_018,481251.06716979464,USD,2026-03-09 22:06:10,bf59:e042:9a92:fc93:b4e2:6489:7018:7749
sdv-id-PtAyvG,ACC_142,ENT_UK_018,121536.87907282948,USD,2026-01-02 22:46:31,edde:f0d2:42d0:6db7:2668:27b0:ee1:b0e
sdv-id-MUZHVX,ACC_146,ENT_UK_008,135581.97012400258,USD,2026-01-04 16:01:18,ce1:b35f:931c:9390:a311:fa4f:dffd:d8b8
sdv-id-Cqfqmf,ACC_210,ENT_UK_013,305426.61901941214,USD,2026-02-27 14:07:21,9cd0:4fc9:85ad:c477:2cbf:7e05:c5e0:822a
sdv-id-ojkVPj,ACC_211,ENT_UK_003,2387.254772460028,USD,2026-03-20 02:36:05,5150:ac3d:10c4:3c9b:1c97:75f3:70c:e741
sdv-id-KLenjE,ACC_206,ENT_UK_006,15780.347726635371,USD,2026-01-28 16:51:41,f1ca:16c4:9b60:5a79:743c:8ae3:beeb:fb35
sdv-id-roNVUo,ACC_120,ENT_UK_019,254795.85189937695,USD,2026-02-12 19:33:31,f427:f553:a154:c528:5c56:fe2d:fbb2:f091
sdv-id-RBYhAp,ACC_115,ENT_UK_004,1379301.4811821317,USD,2026-03-24 18:40:17,3ffe:2afc:a6e4:dcbc:27bc:4dd1:c386:7f67
sdv-id-rXUnGB,ACC_117,ENT_UK_014,1848.1213486373697,USD,2026-04-01 17:04:54,32c:582b:fb90:e835:f627:e7a7:8909:16f3
sdv-id-OAldPI,ACC_238,ENT_UK_017,13752.641710891492,USD,2026-02-21 06:48:17,2828:cbd0:23e:951f:1351:e3b8:4262:322b
sdv-id-TRvTDT,ACC_107,ENT_UK_008,410765.14674638666,USD,2026-01-06 09:28:54,5367:dd5f:e15a:31b6:d99:d0ec:5494:ab61
sdv-id-yIpSHJ,ACC_193,ENT_UK_008,109318.80880124276,USD,2026-03-18 07:04:37,a7ca:efe5:bca:ec03:571b:19fd:c255:27e1
sdv-id-xHwLMj,ACC_283,ENT_UK_010,9622.090894801391,USD,2026-03-07 06:30:13,e428:74ec:9a27:433e:ab29:6eec:ae93:d9b6
sdv-id-eGJzFC,ACC_258,ENT_UK_011,105955.8410143558,USD,2026-03-23 13:25:02,56b1:db12:27f4:29db:cf37:c67a:fcf7:8501
sdv-id-KSTfvD,ACC_221,ENT_UK_012,74147.94206365627,USD,2026-01-11 16:29:07,db3d:797a:3e6:7944:962c:3834:c2ec:7b3d
sdv-id-DMbLlo,ACC_130,ENT_UK_015,10931.097464816834,USD,2026-03-31 17:49:22,2112:8656:ac56:6a00:bba8:cce4:8d54:1f9c
sdv-id-BeMzOI,ACC_224,ENT_UK_014,79690.32518157129,USD,2026-03-07 11:28:43,8f7b:1671:85f6:3244:2db6:17e2:c79b:925e
sdv-id-eZBFTW,ACC_106,ENT_UK_001,1592189.3790207815,USD,2026-02-18 04:47:30,752c:3395:c2eb:ed0d:fc76:50a0:2ef6:3aba
sdv-id-vfWysO,ACC_148,ENT_UK_017,939.4255787243052,USD,2026-03-30 03:54:20,b034:36de:e8c6:91c5:7a31:431c:92ef:78a0
sdv-id-dzxkQW,ACC_294,ENT_UK_018,96159.46054766903,USD,2026-03-18 02:42:18,dba6:e00:bd1:3d2d:b63e:df7c:8590:430e
sdv-id-uYEXVb,ACC_166,ENT_UK_006,1480.3761737001576,USD,2026-03-22 02:02:26,e064:acbe:dbb7:ad93:ba2a:2f32:7355:811d
sdv-id-MhDEZW,ACC_233,ENT_UK_017,49996.84118956948,USD,2026-01-13 07:47:26,81a0:9763:6042:c8b2:d0c9:4d28:f6ee:de77
sdv-id-hlUAxm,ACC_154,ENT_UK_002,27184.36264460993,USD,2026-01-17 02:26:16,ac16:d193:2d0d:5560:1ef7:a532:a1cc:aa2a
sdv-id-hZuhRg,ACC_233,ENT_UK_010,12031.730671503934,USD,2026-02-26 15:52:04,ab4e:9998:1f0e:fe81:b12d:c8b3:fe9a:4d86
sdv-id-YzNmZY,ACC_191,ENT_UK_004,23143.168138551533,USD,2026-02-22 19:57:56,4de6:8682:3faa:614f:19e8:e277:5fa1:231d
sdv-id-TNBEmg,ACC_282,ENT_UK_016,133453.8960157158,USD,2026-01-16 15:46:18,1258:8f9c:73c3:8ed0:5c0b:270:6af5:85be
sdv-id-ZZZCVg,ACC_214,ENT_UK_019,134982.00097186342,USD,2026-01-23 07:31:22,6d:c382:4921:8e0e:c006:a1d0:328d:e464
sdv-id-sUnwvL,ACC_107,ENT_UK_019,76907.9415032439,USD,2026-02-04 09:12:51,d078:7d16:5b63:fb19:a0d7:1da7:42b0:739f
sdv-id-IoKlcs,ACC_245,ENT_UK_018,28101.798576619887,USD,2026-02-02 01:19:38,3ef0:aed8:e6b5:1894:6f13:4667:6503:46f2
sdv-id-mkYJFK,ACC_196,ENT_UK_009,15914.04738484489,USD,2026-02-19 17:01:32,9388:6a40:9692:ef35:923a:ea9:4863:fe8e
sdv-id-ExZeMP,ACC_166,ENT_UK_006,246758.52223711536,USD,2026-03-28 01:24:03,b5eb:3bb9:c197:4f50:fa63:6fb0:e41f:75d1
sdv-id-cplqcJ,ACC_149,ENT_UK_001,119504.50392687194,USD,2026-02-23 12:35:20,6e73:cd7e:3fee:ad14:b953:facf:5216:3e57
sdv-id-lhhxPq,ACC_149,ENT_UK_010,16694.113644333695,USD,2026-03-15 02:30:37,16ca:c7d1:c647:ae39:9615:4be:5be4:85e
sdv-id-rEsLRd,ACC_118,ENT_UK_007,239657.46927446724,USD,2026-01-12 07:58:06,ce55:2ed2:14b9:7c6a:1d27:b580:b59b:ea09
sdv-id-MDwWCc,ACC_263,ENT_UK_019,17902.46638469565,USD,2026-03-28 10:48:18,8c53:2205:4a4a:570c:4789:ff9:ab2b:7004
sdv-id-ydLWda,ACC_106,ENT_UK_014,24558.825799007,USD,2026-02-19 13:27:27,dac4:1cef:d73d:6ea6:bd99:354e:42ca:ee68
sdv-id-GbyLFr,ACC_146,ENT_UK_014,89752.1123500034,USD,2026-01-30 23:58:41,fbd6:3a72:1bea:a231:ab73:c47f:e4ef:4280
sdv-id-opexgY,ACC_134,ENT_UK_004,1175127.0897516562,USD,2026-03-15 01:33:01,8728:5e1e:5f3e:2717:1108:f221:7ca9:9f67
sdv-id-AATIzv,ACC_228,ENT_UK_010,4966.765206563229,USD,2026-03-03 07:28:27,b971:ed68:b688:81fd:545f:f97c:fca9:1dbd
sdv-id-bSmpvI,ACC_120,ENT_UK_018,83037.87806193181,USD,2026-03-23 20:47:00,b947:a0a8:5517:5376:9147:ddc:22ae:5094
sdv-id-hTGsXk,ACC_273,ENT_UK_005,3958.515533960929,USD,2026-03-18 11:07:55,8a1c:906f:9bf7:4d35:b694:f27a:eeaf:afca
sdv-id-zMGnfb,ACC_282,ENT_UK_016,47075.15557520441,USD,2026-01-29 19:37:04,a93c:87d5:7337:ea06:c3bc:cb72:4d44:4209
sdv-id-WUzCDO,ACC_263,ENT_UK_002,115334.12493377057,USD,2026-03-22 23:35:27,49ea:6fc3:a7b7:a0fa:4eab:f805:62eb:c9a6
sdv-id-frcdNj,ACC_106,ENT_UK_007,30354.58752174826,USD,2026-03-24 02:15:08,f730:dd1f:d2ec:5f98:4ad1:3f54:ed3a:9443
sdv-id-xkIbvw,ACC_212,ENT_UK_004,4331.146992552083,USD,2026-03-25 03:31:54,df59:d48a:aae4:e45b:57b9:5d99:99d5:f1ae
sdv-id-AmSIrB,ACC_180,ENT_UK_016,1431643.3841467954,USD,2026-03-23 05:33:24,ed25:a8b5:2922:5f5:3ea9:cbf4:b61a:1df1
sdv-id-MEvLsy,ACC_221,ENT_UK_016,935.1874402512944,USD,2026-02-07 23:15:57,f4cb:2543:facb:1040:32a0:984e:2765:fb9e
sdv-id-vEpXel,ACC_166,ENT_UK_001,146668.16266671516,USD,2026-01-30 19:00:59,eeee:76cd:d0c7:476f:3dc8:7147:d9a3:bbfb
sdv-id-jmKxpt,ACC_211,ENT_UK_011,146770.9862690852,USD,2026-02-11 10:19:16,6a57:3388:5899:a27:6381:4f62:dd67:f7f5
sdv-id-iUdtjO,ACC_247,ENT_UK_011,288337.71536889905,USD,2026-01-05 06:28:17,2a63:6e28:be87:e4af:d133:a22b:77d3:290a
sdv-id-iprVfp,ACC_224,ENT_UK_014,6205.8546137175645,USD,2026-04-01 12:45:21,7d15:19eb:8e66:c5eb:5454:c22f:91e5:6825
sdv-id-aKlfLa,ACC_250,ENT_UK_002,173551.40789263777,USD,2026-01-08 00:03:38,3c1b:5233:86fd:bf45:3f1c:c6ea:b6b3:fce8
sdv-id-ZRxCno,ACC_253,ENT_UK_006,33508.135135573866,USD,2026-03-17 18:55:19,b994:5499:2d55:e25:2094:736f:873e:503f
sdv-id-BSjaJI,ACC_107,ENT_UK_012,49558.418655829504,USD,2026-03-19 14:14:18,9bb2:ecdf:cca8:cb64:5c7b:970f:d50b:8904
sdv-id-BDhSCj,ACC_273,ENT_UK_005,265267.7536280077,USD,2026-02-14 22:54:56,3ff7:c349:e6f2:7e2b:410:5b56:bd09:ae7b
sdv-id-UxHxNJ,ACC_250,ENT_UK_004,962.5720400698204,USD,2026-03-29 10:14:42,248d:3511:64d4:4f5e:56d8:5df1:4eed:9bc6
sdv-id-HKyYIM,ACC_227,ENT_UK_018,1079.7509888501197,USD,2026-01-01 06:58:29,6579:5680:760f:6bfe:544c:1ff8:2943:7c31
sdv-id-wpSEcn,ACC_155,ENT_UK_007,418388.4576116861,USD,2026-03-05 06:27:30,c774:edbe:8066:c05a:b370:53d1:9d6f:3ee3
sdv-id-tYcvFB,ACC_214,ENT_UK_009,964130.2496050136,USD,2026-03-01 21:14:51,5ed4:2be9:dccc:4f46:2486:8a98:6b96:6d28
sdv-id-WSXcfx,ACC_106,ENT_UK_005,122424.81399001744,USD,2026-03-24 03:17:39,3660:2510:91b6:8f9b:7d12:a1c7:70bd:cb15
sdv-id-DBugrX,ACC_271,ENT_UK_017,268656.0308998878,USD,2026-01-04 14:37:58,30d3:1ff3:eb56:b880:53b1:e0fb:d316:950d
sdv-id-GADpXb,ACC_257,ENT_UK_001,757870.6684631553,USD,2026-01-02 22:24:27,4bde:a399:a3c5:92e2:8f15:9ec2:69ca:8ab0
sdv-id-htqzYh,ACC_257,ENT_UK_010,597819.8735928423,USD,2026-01-15 15:36:27,9d65:4aca:8d62:f501:f35e:d0c2:b635:9c5d
sdv-id-hUXYcT,ACC_138,ENT_UK_013,39606.424502656264,USD,2026-02-27 07:09:07,8cec:e644:111a:f4b2:fd13:c425:39a7:37ce
sdv-id-JZKdTg,ACC_257,ENT_UK_017,35246.00327866041,USD,2026-01-26 20:44:08,be77:bedf:89ce:b0f9:7c0f:3df4:531d:d1d9
sdv-id-lUBnuQ,ACC_154,ENT_UK_014,55823.7808656028,USD,2026-01-01 19:30:25,79a2:1eec:f7bc:a465:ffeb:ce6f:8ed0:9522
sdv-id-hJMkUT,ACC_152,ENT_UK_017,783801.9854777344,USD,2026-03-10 07:35:31,4c90:3cd:8313:e6:1bb5:b53c:4b5f:f418
sdv-id-YswwdK,ACC_118,ENT_UK_016,60177.62424024499,USD,2026-03-21 05:54:40,b2c3:7112:c4af:f026:f199:2b86:501e:efb9
sdv-id-ERPuXb,ACC_176,ENT_UK_015,136533.72703919173,USD,2026-03-29 02:25:42,289c:cc69:ac38:ceef:8c1f:64e0:754d:8fa8
sdv-id-NSSrbX,ACC_245,ENT_UK_014,944853.1042921032,USD,2026-03-12 06:23:54,ba27:9e7f:a1b8:5c35:410:54be:102b:8ead
sdv-id-inqRTP,ACC_224,ENT_UK_019,468850.51357278705,USD,2026-01-11 09:59:24,411c:d58a:9206:b624:5487:bda1:d643:ec1f
sdv-id-BskLCq,ACC_266,ENT_UK_001,685959.9085088287,USD,2026-03-04 21:20:22,7989:57fc:f377:84b:dda0:101d:6ef9:53a7
sdv-id-bZJGZY,ACC_212,ENT_UK_008,6330.630666235716,USD,2026-01-30 04:32:45,6b47:b69b:8871:a907:7dab:d4d3:c61e:9452
sdv-id-eAqWSZ,ACC_176,ENT_UK_001,28430.789462071923,USD,2026-03-22 04:45:34,3bfd:7c0b:580e:66:677b:b00d:d6f:ae9a
sdv-id-sUdunh,ACC_185,ENT_UK_002,4945.036685193124,USD,2026-03-24 22:01:55,cae5:e771:a0e5:ee2b:872d:567b:d26c:a175
sdv-id-wULIhh,ACC_220,ENT_UK_016,14162.52596931679,USD,2026-01-06 05:02:39,b0fa:cbfa:8b8b:8637:b82d:f115:ff47:96a3
sdv-id-LxnxZb,ACC_105,ENT_UK_009,397957.71979487984,USD,2026-03-02 20:55:01,94bf:b0f7:4cac:5dc0:d949:f23e:edb2:e74e
sdv-id-LktLTy,ACC_208,ENT_UK_018,1182.1170436817602,USD,2026-03-15 22:34:31,98e9:a02e:13b7:a7e2:728d:658d:3296:361a
sdv-id-WCmbva,ACC_224,ENT_UK_017,14326.479495909116,USD,2026-03-31 14:49:43,451f:4bea:25e1:7b60:298:3868:707d:71dc
