txn_id,account_id,bank_id,amount,currency,timestamp,is_dormant_flag,ship_id,hs_code,commodity,unit_price,quantity,origin_port,device_id_hash,ip_address,proxy_vpn_flag,login_entropy_score,label,fraud_type
TXN_5247,ACC_185,BANK_BD_01,28845,USD,2026-01-16 13:04:00,0,SHIP_V_1247,382499,Industrial Chemicals,15,1923,Singapore,DEV_HASH_012,103.49.99.248,0,0.05653081269987652,0,NORMAL
TXN_5248,ACC_282,BANK_UK_02,24459,USD,2026-03-27 13:03:00,0,SHIP_V_1248,851713,Smartphones,31,789,Port of London,DEV_HASH_037,103.212.167.116,0,0.14682289774295346,0,NORMAL
TXN_5249,ACC_172,BANK_UK_01,53812,USD,2026-03-26 17:18:00,0,SHIP_V_1249,610910,Ready-made Garments,44,1223,Port of London,DEV_HASH_043,103.205.101.219,0,0.07550937149738364,0,NORMAL
TXN_5250,ACC_112,BANK_BD_02,16524,USD,2026-03-09 14:14:00,0,SHIP_V_1250,530310,Raw Jute,54,306,Port of London,DEV_HASH_037,103.188.34.198,0,0.038247655814919915,0,NORMAL
TXN_5251,ACC_142,BANK_UK_01,20020,USD,2026-01-06 00:15:00,0,SHIP_V_1251,530310,Raw Jute,20,1001,Dhaka,DEV_HASH_047,103.8.198.77,0,0.06462997781276951,0,NORMAL
TXN_5252,ACC_217,BANK_UK_02,9256,USD,2026-02-27 18:31:00,0,SHIP_V_1252,854143,Solar Panels,52,178,Dhaka,DEV_HASH_041,103.230.84.187,0,0.13444249542617515,0,NORMAL
TXN_5253,ACC_268,BANK_BD_01,21709,USD,2026-03-10 09:03:00,0,SHIP_V_1253,854143,Solar Panels,17,1277,Port of London,DEV_HASH_008,103.108.24.144,0,0.13187027551065067,0,NORMAL
TXN_5254,ACC_144,BANK_BD_02,21303,USD,2026-03-03 19:43:00,0,SHIP_V_1254,530310,Raw Jute,27,789,Dhaka,DEV_HASH_043,103.106.44.130,0,0.12244601077011345,0,NORMAL
TXN_5255,ACC_134,BANK_BD_01,77616,USD,2026-03-26 07:15:00,0,SHIP_V_1255,851713,Smartphones,44,1764,Port of London,DEV_HASH_020,103.46.166.231,0,0.12340639833555865,0,NORMAL
TXN_5256,ACC_123,BANK_UK_02,16300,USD,2026-03-04 03:33:00,0,SHIP_V_1256,851713,Smartphones,25,652,Southampton,DEV_HASH_039,103.42.155.239,0,0.12470620696473293,0,NORMAL
TXN_5257,ACC_181,BANK_UK_02,53760,USD,2026-03-05 19:10:00,0,SHIP_V_1257,854143,Solar Panels,30,1792,Southampton,DEV_HASH_024,103.13.205.66,0,0.13495971574463103,0,NORMAL
TXN_5258,ACC_163,BANK_BD_01,5400,USD,2026-03-20 13:54:00,0,SHIP_V_1258,851713,Smartphones,36,150,Dhaka,DEV_HASH_011,103.169.31.219,0,0.20819663545823766,0,NORMAL
TXN_5259,ACC_129,BANK_BD_01,14732,USD,2026-01-19 13:01:00,0,SHIP_V_1259,851713,Smartphones,58,254,Chittagong,DEV_HASH_048,103.155.223.169,0,0.1305889742678268,0,NORMAL
TXN_5260,ACC_271,BANK_BD_01,34320,USD,2026-03-28 22:11:00,0,SHIP_V_1260,610910,Ready-made Garments,20,1716,Chittagong,DEV_HASH_021,103.232.1.249,0,0.23120589047060894,0,NORMAL
TXN_5261,ACC_209,BANK_UK_01,1140053,USD,2026-01-26 14:24:00,1,SHIP_V_1261,382499,Industrial Chemicals,2473,461,Chittagong,DEV_HASH_001,103.86.51.14,1,0.8368954295392785,1,DEVICE_SHARING
TXN_5262,ACC_208,BANK_BD_02,20178,USD,2026-03-22 06:54:00,0,SHIP_V_1262,851713,Smartphones,57,354,Port of London,DEV_HASH_025,103.157.170.17,0,0.14196842737293552,0,NORMAL
TXN_5263,ACC_198,BANK_BD_02,5060,USD,2026-02-24 16:55:00,1,SHIP_V_1263,851713,Smartphones,5,1012,Dhaka,DEV_HASH_001,103.41.207.172,1,0.8433519356755184,1,UNDER_INVOICING
TXN_5264,ACC_101,BANK_UK_02,47600,USD,2026-03-02 04:43:00,0,SHIP_V_1264,530310,Raw Jute,35,1360,Dhaka,DEV_HASH_030,103.205.192.223,0,0.23919930127363118,0,NORMAL
TXN_5265,ACC_205,BANK_UK_02,26001,USD,2026-03-02 09:24:00,0,SHIP_V_1265,854143,Solar Panels,27,963,Chittagong,DEV_HASH_045,103.38.51.155,0,0.24550597892761764,0,NORMAL
TXN_5266,ACC_286,BANK_UK_02,3694068,USD,2026-03-14 02:47:00,1,SHIP_V_1266,382499,Industrial Chemicals,4494,822,Singapore,DEV_HASH_003,103.222.27.167,1,0.8150993188838186,1,OVER_INVOICING
TXN_5267,ACC_285,BANK_UK_01,35721,USD,2026-01-24 14:55:00,0,SHIP_V_1267,530310,Raw Jute,21,1701,Singapore,DEV_HASH_018,103.133.200.123,0,0.22802932728946074,0,NORMAL
TXN_5268,ACC_299,BANK_BD_02,7560,USD,2026-03-22 18:16:00,0,SHIP_V_1268,851713,Smartphones,60,126,Port of London,DEV_HASH_039,103.184.234.42,0,0.1791897408773137,0,NORMAL
TXN_5269,ACC_192,BANK_UK_02,2447704,USD,2026-01-13 15:21:00,1,SHIP_V_1269,851713,Smartphones,3052,802,Singapore,DEV_HASH_004,103.137.207.213,1,0.9312645311814745,1,OVER_INVOICING
TXN_5270,ACC_131,BANK_UK_01,19740,USD,2026-02-06 02:30:00,0,SHIP_V_1270,530310,Raw Jute,60,329,Dhaka,DEV_HASH_030,103.244.226.73,0,0.17503500691864662,0,NORMAL
TXN_5271,ACC_177,BANK_BD_01,3836205,USD,2026-02-08 00:32:00,1,SHIP_V_1271,382499,Industrial Chemicals,4707,815,Chittagong,DEV_HASH_004,103.243.127.65,1,0.7739974403097759,1,OVER_INVOICING
TXN_5272,ACC_114,BANK_BD_01,31919,USD,2026-02-16 20:59:00,0,SHIP_V_1272,854143,Solar Panels,59,541,Dhaka,DEV_HASH_004,103.176.240.50,0,0.17166402475401668,0,NORMAL
TXN_5273,ACC_249,BANK_UK_02,5390,USD,2026-03-11 12:32:00,1,SHIP_V_1273,382499,Industrial Chemicals,5,1078,Chittagong,DEV_HASH_003,103.173.115.5,1,0.8343245281572236,1,UNDER_INVOICING
TXN_5274,ACC_220,BANK_BD_01,34317,USD,2026-01-29 03:12:00,0,SHIP_V_1274,854143,Solar Panels,31,1107,Chittagong,DEV_HASH_026,103.220.211.119,0,0.12416987653766741,0,NORMAL
TXN_5275,ACC_221,BANK_BD_02,39173,USD,2026-01-23 04:58:00,0,SHIP_V_1275,854143,Solar Panels,43,911,Singapore,DEV_HASH_047,103.82.4.205,0,0.12877122961489706,0,NORMAL
TXN_5276,ACC_264,BANK_UK_01,113316,USD,2026-02-23 21:07:00,0,SHIP_V_1276,610910,Ready-made Garments,57,1988,Dhaka,DEV_HASH_042,103.85.162.36,0,0.040389385203861115,0,NORMAL
TXN_5277,ACC_176,BANK_UK_01,7860,USD,2026-01-20 22:55:00,0,SHIP_V_1277,851713,Smartphones,60,131,Singapore,DEV_HASH_016,103.201.43.119,0,0.13013466852499087,0,NORMAL
TXN_5278,ACC_241,BANK_BD_02,55389,USD,2026-01-29 18:37:00,0,SHIP_V_1278,382499,Industrial Chemicals,37,1497,Southampton,DEV_HASH_002,103.93.174.213,0,0.1008348466603813,0,NORMAL
TXN_5279,ACC_230,BANK_BD_01,38691,USD,2026-03-01 09:36:00,0,SHIP_V_1279,530310,Raw Jute,27,1433,Dhaka,DEV_HASH_013,103.227.184.140,0,0.07452413769822788,0,NORMAL
TXN_5280,ACC_192,BANK_BD_01,8400,USD,2026-01-21 12:26:00,0,SHIP_V_1280,530310,Raw Jute,40,210,Southampton,DEV_HASH_025,103.36.93.62,0,0.20544661075034884,0,NORMAL
TXN_5281,ACC_256,BANK_BD_02,76380,USD,2026-01-09 06:58:00,0,SHIP_V_1281,610910,Ready-made Garments,60,1273,Dhaka,DEV_HASH_037,103.194.40.91,0,0.08820287303718875,0,NORMAL
TXN_5282,ACC_288,BANK_UK_02,6358,USD,2026-03-08 20:07:00,0,SHIP_V_1282,530310,Raw Jute,22,289,Southampton,DEV_HASH_006,103.186.136.198,0,0.046809638774700874,0,NORMAL
TXN_5283,ACC_146,BANK_UK_02,3825680,USD,2026-02-13 00:52:00,1,SHIP_V_1283,382499,Industrial Chemicals,3944,970,Chittagong,DEV_HASH_005,103.38.204.153,1,0.8748389884115733,1,OVER_INVOICING
TXN_5284,ACC_173,BANK_UK_02,1179612,USD,2026-03-02 06:36:00,1,SHIP_V_1284,851713,Smartphones,2114,558,Singapore,DEV_HASH_001,103.229.149.213,1,0.8192646454737895,1,OVER_INVOICING
TXN_5285,ACC_211,BANK_UK_02,53955,USD,2026-02-11 21:51:00,0,SHIP_V_1285,610910,Ready-made Garments,45,1199,Singapore,DEV_HASH_042,103.241.127.218,0,0.24348905467764928,0,NORMAL
TXN_5286,ACC_190,BANK_BD_01,17226,USD,2026-01-11 02:22:00,0,SHIP_V_1286,530310,Raw Jute,54,319,Port of London,DEV_HASH_020,103.122.5.51,0,0.07229117114866652,0,NORMAL
TXN_5287,ACC_273,BANK_UK_02,31728,USD,2026-02-09 20:15:00,0,SHIP_V_1287,382499,Industrial Chemicals,16,1983,Singapore,DEV_HASH_036,103.165.226.4,0,0.13492932363139643,0,NORMAL
TXN_5288,ACC_218,BANK_UK_01,2350131,USD,2026-03-14 08:39:00,1,SHIP_V_1288,382499,Industrial Chemicals,3859,609,Dhaka,DEV_HASH_001,103.122.227.96,1,0.7911987550107905,1,OVER_INVOICING
TXN_5289,ACC_239,BANK_BD_02,60606,USD,2026-02-02 13:48:00,0,SHIP_V_1289,851713,Smartphones,37,1638,Singapore,DEV_HASH_020,103.8.245.246,0,0.025394095350757605,0,NORMAL
TXN_5290,ACC_236,BANK_UK_01,99550,USD,2026-01-31 17:37:00,0,SHIP_V_1290,530310,Raw Jute,55,1810,Chittagong,DEV_HASH_014,103.249.13.183,0,0.2338511551694975,0,NORMAL
TXN_5291,ACC_222,BANK_UK_01,1171896,USD,2026-01-21 18:28:00,1,SHIP_V_1291,851713,Smartphones,1518,772,Dhaka,DEV_HASH_005,103.43.195.206,1,0.9222021317902971,1,DEVICE_SHARING
TXN_5292,ACC_219,BANK_BD_01,50148,USD,2026-02-13 15:33:00,0,SHIP_V_1292,382499,Industrial Chemicals,42,1194,Chittagong,DEV_HASH_004,103.168.132.133,0,0.20216935448465873,0,NORMAL
TXN_5293,ACC_299,BANK_UK_02,1904,USD,2026-01-02 00:21:00,1,SHIP_V_1293,382499,Industrial Chemicals,1,1904,Southampton,DEV_HASH_002,103.130.190.84,1,0.9720952292819007,1,UNDER_INVOICING
TXN_5294,ACC_166,BANK_BD_01,74214,USD,2026-01-14 08:30:00,0,SHIP_V_1294,854143,Solar Panels,57,1302,Dhaka,DEV_HASH_033,103.115.12.31,0,0.16738169723584267,0,NORMAL
TXN_5295,ACC_101,BANK_UK_01,16337,USD,2026-02-23 22:07:00,0,SHIP_V_1295,382499,Industrial Chemicals,17,961,Dhaka,DEV_HASH_016,103.164.15.82,0,0.023466460473239296,0,NORMAL
TXN_5296,ACC_192,BANK_BD_02,97656,USD,2026-01-31 20:52:00,0,SHIP_V_1296,610910,Ready-made Garments,52,1878,Port of London,DEV_HASH_046,103.73.85.9,0,0.16654254224938955,0,NORMAL
TXN_5297,ACC_159,BANK_UK_02,26880,USD,2026-03-25 09:50:00,0,SHIP_V_1297,851713,Smartphones,56,480,Dhaka,DEV_HASH_043,103.30.21.138,0,0.19978306876805232,0,NORMAL
TXN_5298,ACC_209,BANK_UK_01,7876,USD,2026-01-31 23:11:00,0,SHIP_V_1298,851713,Smartphones,22,358,Southampton,DEV_HASH_049,103.45.101.181,0,0.18247555529566575,0,NORMAL
TXN_5299,ACC_294,BANK_BD_02,11682,USD,2026-01-04 22:36:00,0,SHIP_V_1299,851713,Smartphones,59,198,Port of London,DEV_HASH_020,103.97.169.29,0,0.11474784703680935,0,NORMAL
TXN_5300,ACC_185,BANK_BD_02,5778,USD,2026-03-04 17:37:00,0,SHIP_V_1300,851713,Smartphones,18,321,Port of London,DEV_HASH_005,103.197.98.54,0,0.154669794748381,0,NORMAL
TXN_5301,ACC_216,BANK_UK_02,9635,USD,2026-01-23 14:19:00,1,SHIP_V_1301,382499,Industrial Chemicals,5,1927,Dhaka,DEV_HASH_005,103.107.133.185,1,0.8273933882125234,1,UNDER_INVOICING
TXN_5302,ACC_273,BANK_BD_02,61975,USD,2026-03-31 00:32:00,0,SHIP_V_1302,610910,Ready-made Garments,37,1675,Dhaka,DEV_HASH_002,103.49.137.217,0,0.062224200840806605,0,NORMAL
TXN_5303,ACC_208,BANK_BD_02,56052,USD,2026-01-24 09:27:00,0,SHIP_V_1303,854143,Solar Panels,36,1557,Chittagong,DEV_HASH_037,103.115.249.149,0,0.2101645600262058,0,NORMAL
TXN_5304,ACC_211,BANK_UK_02,936840,USD,2026-01-28 07:10:00,1,SHIP_V_1304,382499,Industrial Chemicals,2220,422,Singapore,DEV_HASH_005,103.217.148.5,1,0.7989683780489111,1,DEVICE_SHARING
TXN_5305,ACC_212,BANK_BD_02,31878,USD,2026-01-04 05:52:00,0,SHIP_V_1305,610910,Ready-made Garments,18,1771,Singapore,DEV_HASH_034,103.146.152.18,0,0.14151203486015912,0,NORMAL
TXN_5306,ACC_220,BANK_UK_02,35620,USD,2026-04-01 19:47:00,0,SHIP_V_1306,610910,Ready-made Garments,26,1370,Chittagong,DEV_HASH_004,103.17.3.125,0,0.2496877485262697,0,NORMAL
TXN_5307,ACC_123,BANK_UK_02,41244,USD,2026-03-28 20:33:00,0,SHIP_V_1307,530310,Raw Jute,42,982,Southampton,DEV_HASH_045,103.227.53.157,0,0.08271424819265588,0,NORMAL
TXN_5308,ACC_236,BANK_BD_02,4320,USD,2026-01-19 20:59:00,0,SHIP_V_1308,610910,Ready-made Garments,40,108,Chittagong,DEV_HASH_040,103.195.169.53,0,0.08967785846845058,0,NORMAL
TXN_5309,ACC_164,BANK_UK_02,64158,USD,2026-02-06 18:32:00,0,SHIP_V_1309,854143,Solar Panels,37,1734,Dhaka,DEV_HASH_023,103.6.62.8,0,0.024436615216405083,0,NORMAL
TXN_5310,ACC_295,BANK_BD_01,2900583,USD,2026-02-23 18:30:00,1,SHIP_V_1310,382499,Industrial Chemicals,4023,721,Dhaka,DEV_HASH_002,103.108.185.152,1,0.734262837622542,1,OVER_INVOICING
TXN_5311,ACC_115,BANK_BD_02,38130,USD,2026-01-29 05:03:00,0,SHIP_V_1311,530310,Raw Jute,31,1230,Southampton,DEV_HASH_017,103.169.88.132,0,0.1411401602410926,0,NORMAL
TXN_5312,ACC_199,BANK_UK_01,13881,USD,2026-01-19 03:53:00,0,SHIP_V_1312,851713,Smartphones,21,661,Dhaka,DEV_HASH_044,103.79.224.109,0,0.01408185985702895,0,NORMAL
TXN_5313,ACC_250,BANK_UK_02,34840,USD,2026-01-05 10:39:00,0,SHIP_V_1313,851713,Smartphones,40,871,Southampton,DEV_HASH_048,103.89.193.53,0,0.24674211727069073,0,NORMAL
TXN_5314,ACC_251,BANK_BD_01,11495,USD,2026-02-24 02:02:00,0,SHIP_V_1314,530310,Raw Jute,55,209,Singapore,DEV_HASH_037,103.223.226.53,0,0.07442300940357864,0,NORMAL
TXN_5315,ACC_117,BANK_BD_01,21720,USD,2026-01-21 20:03:00,0,SHIP_V_1315,854143,Solar Panels,20,1086,Singapore,DEV_HASH_041,103.21.135.226,0,0.23732653559416922,0,NORMAL
TXN_5316,ACC_278,BANK_UK_01,9800,USD,2026-02-11 05:14:00,0,SHIP_V_1316,610910,Ready-made Garments,49,200,Port of London,DEV_HASH_003,103.153.86.243,0,0.1251166266685844,0,NORMAL
TXN_5317,ACC_290,BANK_UK_01,8216,USD,2026-02-04 16:49:00,0,SHIP_V_1317,382499,Industrial Chemicals,26,316,Dhaka,DEV_HASH_028,103.132.47.87,0,0.18707965343230085,0,NORMAL
TXN_5318,ACC_135,BANK_BD_01,25324,USD,2026-02-12 21:46:00,0,SHIP_V_1318,851713,Smartphones,52,487,Chittagong,DEV_HASH_010,103.152.175.43,0,0.16463404293390174,0,NORMAL
TXN_5319,ACC_175,BANK_BD_01,75637,USD,2026-03-06 09:02:00,0,SHIP_V_1319,854143,Solar Panels,43,1759,Singapore,DEV_HASH_010,103.53.47.79,0,0.05618964326593812,0,NORMAL
TXN_5320,ACC_158,BANK_UK_02,4263,USD,2026-02-07 06:52:00,0,SHIP_V_1320,851713,Smartphones,29,147,Dhaka,DEV_HASH_026,103.111.123.191,0,0.09102904818657033,0,NORMAL
TXN_5321,ACC_281,BANK_BD_01,32960,USD,2026-03-28 09:45:00,0,SHIP_V_1321,851713,Smartphones,32,1030,Dhaka,DEV_HASH_009,103.126.210.151,0,0.19507818902631266,0,NORMAL
TXN_5322,ACC_178,BANK_BD_01,2325,USD,2026-02-11 02:23:00,0,SHIP_V_1322,851713,Smartphones,15,155,Port of London,DEV_HASH_036,103.96.92.147,0,0.15344570822676062,0,NORMAL
TXN_5323,ACC_215,BANK_BD_01,69967,USD,2026-01-25 02:30:00,0,SHIP_V_1323,610910,Ready-made Garments,37,1891,Dhaka,DEV_HASH_026,103.103.250.135,0,0.12728875966494543,0,NORMAL
TXN_5324,ACC_275,BANK_BD_02,28014,USD,2026-01-22 23:32:00,0,SHIP_V_1324,530310,Raw Jute,21,1334,Chittagong,DEV_HASH_045,103.212.200.239,0,0.05875703423228327,0,NORMAL
TXN_5325,ACC_239,BANK_BD_01,10974,USD,2026-03-07 17:58:00,0,SHIP_V_1325,382499,Industrial Chemicals,59,186,Dhaka,DEV_HASH_015,103.93.112.192,0,0.22338171006211932,0,NORMAL
TXN_5326,ACC_294,BANK_BD_01,23432,USD,2026-01-28 22:52:00,0,SHIP_V_1326,854143,Solar Panels,29,808,Chittagong,DEV_HASH_018,103.18.213.133,0,0.16207909447128965,0,NORMAL
TXN_5327,ACC_196,BANK_BD_01,66885,USD,2026-03-03 14:29:00,0,SHIP_V_1327,851713,Smartphones,35,1911,Southampton,DEV_HASH_036,103.217.236.146,0,0.01481370955556674,0,NORMAL
TXN_5328,ACC_184,BANK_BD_02,890114,USD,2026-02-23 10:01:00,1,SHIP_V_1328,851713,Smartphones,1486,599,Port of London,DEV_HASH_001,103.118.236.28,1,0.9032484357390639,1,DEVICE_SHARING
TXN_5329,ACC_133,BANK_UK_01,46050,USD,2026-02-12 18:02:00,0,SHIP_V_1329,851713,Smartphones,30,1535,Chittagong,DEV_HASH_005,103.12.237.4,0,0.12925747057006207,0,NORMAL
TXN_5330,ACC_243,BANK_BD_01,26792,USD,2026-02-04 17:23:00,0,SHIP_V_1330,851713,Smartphones,17,1576,Southampton,DEV_HASH_040,103.19.56.179,0,0.16051930239224882,0,NORMAL
TXN_5331,ACC_209,BANK_BD_02,59512,USD,2026-03-17 14:26:00,0,SHIP_V_1331,851713,Smartphones,43,1384,Southampton,DEV_HASH_042,103.133.91.123,0,0.09547668010966788,0,NORMAL
TXN_5332,ACC_248,BANK_BD_01,2975,USD,2026-01-21 16:52:00,1,SHIP_V_1332,851713,Smartphones,5,595,Chittagong,DEV_HASH_003,103.13.20.19,1,0.7301233184594759,1,UNDER_INVOICING
TXN_5333,ACC_251,BANK_BD_02,69256,USD,2026-01-18 08:26:00,0,SHIP_V_1333,530310,Raw Jute,44,1574,Port of London,DEV_HASH_033,103.22.166.207,0,0.14197541000426783,0,NORMAL
TXN_5334,ACC_226,BANK_BD_02,838488,USD,2026-02-25 00:26:00,1,SHIP_V_1334,382499,Industrial Chemicals,2139,392,Dhaka,DEV_HASH_003,103.15.123.197,1,0.9632633856110738,1,DEVICE_SHARING
TXN_5335,ACC_271,BANK_BD_02,93520,USD,2026-02-07 20:26:00,0,SHIP_V_1335,854143,Solar Panels,56,1670,Port of London,DEV_HASH_002,103.14.55.73,0,0.14473920427065115,0,NORMAL
TXN_5336,ACC_261,BANK_BD_02,36120,USD,2026-01-30 03:56:00,0,SHIP_V_1336,382499,Industrial Chemicals,35,1032,Port of London,DEV_HASH_043,103.200.226.102,0,0.11118087301857843,0,NORMAL
TXN_5337,ACC_135,BANK_BD_02,8604,USD,2026-01-26 02:30:00,0,SHIP_V_1337,530310,Raw Jute,18,478,Chittagong,DEV_HASH_010,103.140.216.228,0,0.04802263123649468,0,NORMAL
TXN_5338,ACC_162,BANK_BD_01,47725,USD,2026-01-14 08:15:00,0,SHIP_V_1338,530310,Raw Jute,25,1909,Southampton,DEV_HASH_010,103.189.248.105,0,0.07880895109917967,0,NORMAL
TXN_5339,ACC_139,BANK_UK_02,6566,USD,2026-03-31 07:18:00,0,SHIP_V_1339,610910,Ready-made Garments,49,134,Chittagong,DEV_HASH_032,103.69.23.164,0,0.20940152208996357,0,NORMAL
TXN_5340,ACC_283,BANK_BD_01,25808,USD,2026-03-31 15:28:00,0,SHIP_V_1340,851713,Smartphones,16,1613,Port of London,DEV_HASH_009,103.134.192.27,0,0.02935642225700555,0,NORMAL
TXN_5341,ACC_297,BANK_UK_01,15466,USD,2026-01-15 16:32:00,0,SHIP_V_1341,530310,Raw Jute,37,418,Chittagong,DEV_HASH_024,103.185.113.59,0,0.1271867804093214,0,NORMAL
TXN_5342,ACC_106,BANK_BD_01,1062525,USD,2026-01-05 17:46:00,1,SHIP_V_1342,851713,Smartphones,2285,465,Chittagong,DEV_HASH_003,103.1.70.103,1,0.8065519604913413,1,DEVICE_SHARING
TXN_5343,ACC_199,BANK_UK_01,25346,USD,2026-02-27 17:07:00,0,SHIP_V_1343,610910,Ready-made Garments,29,874,Southampton,DEV_HASH_012,103.111.109.198,0,0.19508826656935613,0,NORMAL
TXN_5344,ACC_158,BANK_UK_01,16060,USD,2026-03-06 03:13:00,0,SHIP_V_1344,851713,Smartphones,55,292,Singapore,DEV_HASH_004,103.170.172.84,0,0.2194586655023065,0,NORMAL
TXN_5345,ACC_281,BANK_UK_01,3082,USD,2026-01-23 19:44:00,0,SHIP_V_1345,851713,Smartphones,23,134,Chittagong,DEV_HASH_027,103.99.56.118,0,0.19053121375571327,0,NORMAL
TXN_5346,ACC_236,BANK_BD_01,35055,USD,2026-02-23 15:10:00,0,SHIP_V_1346,610910,Ready-made Garments,19,1845,Southampton,DEV_HASH_031,103.132.40.1,0,0.05915437703203491,0,NORMAL
TXN_5347,ACC_201,BANK_UK_02,25690,USD,2026-01-30 20:13:00,0,SHIP_V_1347,851713,Smartphones,35,734,Dhaka,DEV_HASH_036,103.74.220.149,0,0.17861193498407443,0,NORMAL
TXN_5348,ACC_147,BANK_BD_02,6900,USD,2026-02-16 09:33:00,0,SHIP_V_1348,610910,Ready-made Garments,25,276,Dhaka,DEV_HASH_039,103.66.147.13,0,0.23095640115808866,0,NORMAL
TXN_5349,ACC_221,BANK_UK_01,42744,USD,2026-01-31 05:07:00,0,SHIP_V_1349,610910,Ready-made Garments,24,1781,Singapore,DEV_HASH_010,103.7.225.63,0,0.1360138392101208,0,NORMAL
TXN_5350,ACC_123,BANK_UK_02,13675,USD,2026-02-22 02:18:00,0,SHIP_V_1350,854143,Solar Panels,25,547,Dhaka,DEV_HASH_025,103.17.250.97,0,0.17555378871786836,0,NORMAL
TXN_5351,ACC_132,BANK_UK_02,69700,USD,2026-01-11 05:30:00,0,SHIP_V_1351,854143,Solar Panels,41,1700,Port of London,DEV_HASH_010,103.6.27.91,0,0.10887376591894214,0,NORMAL
TXN_5352,ACC_129,BANK_UK_01,51350,USD,2026-02-23 01:20:00,0,SHIP_V_1352,851713,Smartphones,50,1027,Singapore,DEV_HASH_034,103.25.164.105,0,0.19806762475704573,0,NORMAL
TXN_5353,ACC_258,BANK_BD_01,16500,USD,2026-03-11 19:56:00,0,SHIP_V_1353,610910,Ready-made Garments,50,330,Singapore,DEV_HASH_036,103.47.79.169,0,0.21627857239416254,0,NORMAL
TXN_5354,ACC_233,BANK_UK_01,19624,USD,2026-02-08 20:08:00,0,SHIP_V_1354,530310,Raw Jute,44,446,Port of London,DEV_HASH_035,103.156.8.187,0,0.09709785928587113,0,NORMAL
TXN_5355,ACC_176,BANK_BD_02,29264,USD,2026-02-21 20:48:00,0,SHIP_V_1355,530310,Raw Jute,31,944,Port of London,DEV_HASH_029,103.221.180.185,0,0.17140718690731443,0,NORMAL
TXN_5356,ACC_232,BANK_BD_01,22236,USD,2026-01-09 17:06:00,0,SHIP_V_1356,530310,Raw Jute,51,436,Singapore,DEV_HASH_001,103.135.121.24,0,0.22136883220603057,0,NORMAL
TXN_5357,ACC_269,BANK_BD_02,884152,USD,2026-01-16 17:31:00,1,SHIP_V_1357,851713,Smartphones,2987,296,Port of London,DEV_HASH_005,103.85.179.47,1,0.7493446849283509,1,DEVICE_SHARING
TXN_5358,ACC_208,BANK_UK_02,89760,USD,2026-01-07 23:47:00,0,SHIP_V_1358,382499,Industrial Chemicals,51,1760,Singapore,DEV_HASH_030,103.237.74.210,0,0.010559533581146665,0,NORMAL
TXN_5359,ACC_245,BANK_BD_02,57592,USD,2026-03-22 10:15:00,0,SHIP_V_1359,854143,Solar Panels,46,1252,Port of London,DEV_HASH_037,103.37.111.44,0,0.01683065014313275,0,NORMAL
TXN_5360,ACC_272,BANK_UK_01,91238,USD,2026-03-16 13:57:00,0,SHIP_V_1360,854143,Solar Panels,49,1862,Port of London,DEV_HASH_025,103.158.153.212,0,0.05103025125021802,0,NORMAL
TXN_5361,ACC_253,BANK_UK_02,416898,USD,2026-03-27 23:00:00,1,SHIP_V_1361,382499,Industrial Chemicals,2014,207,Dhaka,DEV_HASH_003,103.122.23.210,1,0.8147908803974223,1,DEVICE_SHARING
TXN_5362,ACC_200,BANK_BD_02,31556,USD,2026-01-24 03:16:00,0,SHIP_V_1362,382499,Industrial Chemicals,23,1372,Port of London,DEV_HASH_029,103.154.67.53,0,0.08293421751599339,0,NORMAL
TXN_5363,ACC_189,BANK_BD_02,27028,USD,2026-01-20 20:30:00,0,SHIP_V_1363,530310,Raw Jute,58,466,Dhaka,DEV_HASH_033,103.126.134.206,0,0.22392908538663717,0,NORMAL
TXN_5364,ACC_232,BANK_BD_01,25346,USD,2026-03-28 23:54:00,0,SHIP_V_1364,851713,Smartphones,38,667,Southampton,DEV_HASH_003,103.120.25.98,0,0.1023435715790572,0,NORMAL
TXN_5365,ACC_214,BANK_UK_01,24090,USD,2026-02-26 00:06:00,0,SHIP_V_1365,854143,Solar Panels,55,438,Singapore,DEV_HASH_035,103.165.43.66,0,0.08288076202291564,0,NORMAL
TXN_5366,ACC_248,BANK_BD_01,66010,USD,2026-02-28 18:22:00,0,SHIP_V_1366,382499,Industrial Chemicals,41,1610,Chittagong,DEV_HASH_018,103.102.34.135,0,0.1423847493071891,0,NORMAL
TXN_5367,ACC_171,BANK_BD_01,8700,USD,2026-03-21 13:31:00,0,SHIP_V_1367,854143,Solar Panels,60,145,Port of London,DEV_HASH_038,103.195.237.220,0,0.04567033998069347,0,NORMAL
TXN_5368,ACC_103,BANK_UK_01,31008,USD,2026-03-16 03:38:00,0,SHIP_V_1368,382499,Industrial Chemicals,24,1292,Singapore,DEV_HASH_047,103.51.148.16,0,0.21374251104249303,0,NORMAL
TXN_5369,ACC_250,BANK_UK_02,29822,USD,2026-01-31 10:36:00,0,SHIP_V_1369,382499,Industrial Chemicals,37,806,Port of London,DEV_HASH_035,103.128.226.185,0,0.1681460992999945,0,NORMAL
TXN_5370,ACC_294,BANK_BD_01,7482,USD,2026-01-20 14:19:00,0,SHIP_V_1370,530310,Raw Jute,58,129,Singapore,DEV_HASH_035,103.41.215.190,0,0.08520129663970008,0,NORMAL
