txn_id,ship_id,hs_code,commodity,unit_price,quantity,amount,origin_port
sdv-id-OjdQEz,SHIP_V_1741,851713,Ready-made Garments,1093,208,227344,Singapore
sdv-id-MBiBqi,SHIP_V_1446,382499,Industrial Chemicals,1367,1278,1747026,Singapore
sdv-id-VPJNtt,SHIP_V_1755,382499,Industrial Chemicals,1103,325,358475,Dhaka
sdv-id-RWCpHm,SHIP_V_1113,610910,Solar Panels,259,624,161616,Dhaka
sdv-id-QGwyhU,SHIP_V_1559,382499,Industrial Chemicals,2235,621,1387935,Port of London
sdv-id-YpsIEn,SHIP_V_1520,854143,Solar Panels,251,1270,318770,Southampton
sdv-id-GjijKM,SHIP_V_1472,851713,Smartphones,1116,843,940788,Singapore
sdv-id-NUCGyf,SHIP_V_1057,851713,Smartphones,854,1605,1370670,Singapore
sdv-id-IcbTDk,SHIP_V_1751,530310,Raw Jute,1063,688,731344,Port of London
sdv-id-DMhxMn,SHIP_V_1772,530310,Raw Jute,129,516,66564,Singapore
sdv-id-NRLnNv,SHIP_V_1627,530310,Raw Jute,1108,664,735712,Dhaka
sdv-id-lhfIdr,SHIP_V_1218,851713,Industrial Chemicals,601,1584,951984,Southampton
sdv-id-PwlyZG,SHIP_V_1230,382499,Smartphones,494,1042,514748,Chittagong
sdv-id-VNMZVb,SHIP_V_1870,851713,Ready-made Garments,455,1508,686140,Southampton
sdv-id-vwTDJZ,SHIP_V_1986,530310,Raw Jute,222,1040,230880,Port of London
sdv-id-mrGtnV,SHIP_V_1473,610910,Ready-made Garments,403,551,222053,Chittagong
sdv-id-XzesGe,SHIP_V_1839,851713,Ready-made Garments,269,1442,387898,Chittagong
sdv-id-TaXDpu,SHIP_V_1333,610910,Solar Panels,437,1400,611800,Southampton
sdv-id-QIotsJ,SHIP_V_1455,851713,Raw Jute,1387,1749,2425863,Dhaka
sdv-id-wBcXqu,SHIP_V_1809,854143,Solar Panels,653,358,233774,Singapore
sdv-id-tcXzcW,SHIP_V_1824,851713,Raw Jute,151,1176,177576,Chittagong
sdv-id-aIDLNS,SHIP_V_1969,851713,Smartphones,655,1512,990360,Dhaka
sdv-id-iNrpTe,SHIP_V_1138,610910,Smartphones,548,567,310716,Southampton
sdv-id-gFoIOK,SHIP_V_1720,854143,Solar Panels,445,1269,564705,Southampton
sdv-id-EZGIQW,SHIP_V_1686,854143,Solar Panels,1791,762,1364742,Southampton
sdv-id-teddGy,SHIP_V_1606,854143,Solar Panels,753,1244,936732,Port of London
sdv-id-ZzfPlm,SHIP_V_1771,854143,Solar Panels,27,1493,40311,Port of London
sdv-id-LtKlvk,SHIP_V_1795,854143,Solar Panels,680,1720,1169600,Singapore
sdv-id-kgRVmH,SHIP_V_1268,610910,Smartphones,22,775,17050,Chittagong
sdv-id-czLOAW,SHIP_V_1907,382499,Industrial Chemicals,1048,417,437016,Singapore
sdv-id-PRVScH,SHIP_V_1679,851713,Smartphones,854,937,800198,Dhaka
sdv-id-ZUYMLF,SHIP_V_1102,382499,Industrial Chemicals,877,317,278009,Southampton
sdv-id-GoJNCx,SHIP_V_1976,530310,Ready-made Garments,314,1047,328758,Port of London
sdv-id-qvcFKn,SHIP_V_1828,610910,Ready-made Garments,611,1496,914056,Chittagong
sdv-id-RTPOqw,SHIP_V_1745,610910,Smartphones,1175,1037,1218475,Southampton
sdv-id-JoYsjb,SHIP_V_1158,610910,Ready-made Garments,314,1266,397524,Singapore
sdv-id-BCKLXm,SHIP_V_1201,610910,Ready-made Garments,503,523,263069,Dhaka
sdv-id-lclzqm,SHIP_V_1158,530310,Ready-made Garments,647,1217,787399,Dhaka
sdv-id-IOJiyA,SHIP_V_1437,530310,Industrial Chemicals,706,1852,1307512,Southampton
sdv-id-wjiktX,SHIP_V_1581,530310,Smartphones,135,1633,220455,Southampton
sdv-id-LgbsUu,SHIP_V_1354,530310,Raw Jute,213,981,208953,Dhaka
sdv-id-Islxnl,SHIP_V_1899,382499,Raw Jute,1540,650,1001000,Dhaka
sdv-id-apwdGA,SHIP_V_1023,530310,Ready-made Garments,870,972,845640,Dhaka
sdv-id-BaMUWT,SHIP_V_1290,851713,Smartphones,905,655,592775,Dhaka
sdv-id-mNbDbJ,SHIP_V_1034,610910,Ready-made Garments,252,1810,456120,Port of London
sdv-id-fECDjE,SHIP_V_1045,610910,Solar Panels,638,1337,853006,Chittagong
sdv-id-IpNsvs,SHIP_V_1687,851713,Smartphones,2329,1428,3325812,Southampton
sdv-id-ZkgLBA,SHIP_V_1793,851713,Smartphones,1654,1633,2700982,Southampton
sdv-id-kaxTeL,SHIP_V_1355,851713,Raw Jute,967,132,127644,Singapore
sdv-id-BaHwcW,SHIP_V_1311,382499,Industrial Chemicals,1595,1094,1744930,Chittagong
sdv-id-vDpdGh,SHIP_V_1830,610910,Raw Jute,1176,1433,1685208,Chittagong
sdv-id-vMPpwf,SHIP_V_1043,851713,Smartphones,377,1847,696319,Southampton
sdv-id-HhqDfD,SHIP_V_1510,851713,Raw Jute,172,1145,196940,Dhaka
sdv-id-CXxybd,SHIP_V_1479,382499,Industrial Chemicals,116,1705,197780,Chittagong
sdv-id-SOwJYn,SHIP_V_1787,530310,Smartphones,453,494,223782,Southampton
sdv-id-hzENdw,SHIP_V_1266,610910,Ready-made Garments,315,649,204435,Dhaka
sdv-id-SLbiIY,SHIP_V_1065,610910,Smartphones,713,1372,978236,Dhaka
sdv-id-JxcIjb,SHIP_V_1010,854143,Solar Panels,171,1811,309681,Chittagong
sdv-id-hStkEm,SHIP_V_1885,854143,Solar Panels,52,547,28444,Port of London
sdv-id-FUwTZn,SHIP_V_1314,610910,Smartphones,1288,1032,1329216,Singapore
sdv-id-gKCKAP,SHIP_V_1256,530310,Raw Jute,739,1613,1192007,Singapore
sdv-id-SnvCIJ,SHIP_V_1092,382499,Raw Jute,84,1561,131124,Southampton
sdv-id-GXZEMd,SHIP_V_1607,854143,Ready-made Garments,94,1030,96820,Dhaka
sdv-id-ykWjsL,SHIP_V_1244,382499,Industrial Chemicals,2399,1623,3893577,Chittagong
sdv-id-DZrWpk,SHIP_V_1584,530310,Raw Jute,61,741,45201,Port of London
sdv-id-vLcMNB,SHIP_V_1681,851713,Smartphones,453,956,433068,Singapore
sdv-id-oVAUoM,SHIP_V_1547,530310,Raw Jute,184,981,180504,Dhaka
sdv-id-HYVJyP,SHIP_V_1591,851713,Smartphones,1233,1545,1904985,Singapore
sdv-id-ZLoxpM,SHIP_V_1927,854143,Solar Panels,578,1540,890120,Dhaka
sdv-id-vrUfom,SHIP_V_1019,610910,Ready-made Garments,1208,728,879424,Dhaka
sdv-id-odpuXF,SHIP_V_1611,854143,Ready-made Garments,2371,499,1183129,Chittagong
sdv-id-jiyhas,SHIP_V_1664,851713,Raw Jute,348,766,266568,Dhaka
sdv-id-jWfZHE,SHIP_V_1387,382499,Industrial Chemicals,676,231,156156,Chittagong
sdv-id-TgFgee,SHIP_V_1280,851713,Raw Jute,218,1934,421612,Singapore
sdv-id-gMGSmL,SHIP_V_1665,851713,Ready-made Garments,233,340,79220,Southampton
sdv-id-jZYiBQ,SHIP_V_1898,851713,Ready-made Garments,1251,1176,1471176,Dhaka
sdv-id-fciLsJ,SHIP_V_1022,530310,Ready-made Garments,608,1399,850592,Dhaka
sdv-id-HNzlFz,SHIP_V_1436,851713,Ready-made Garments,569,945,537705,Singapore
sdv-id-LzRDDG,SHIP_V_1157,610910,Ready-made Garments,259,1406,364154,Chittagong
sdv-id-fiPoGd,SHIP_V_1312,851713,Smartphones,50,1907,95350,Chittagong
sdv-id-FthSrd,SHIP_V_1268,382499,Industrial Chemicals,111,928,103008,Port of London
sdv-id-KpmbSP,SHIP_V_1892,851713,Ready-made Garments,1709,341,582769,Dhaka
sdv-id-xebYrY,SHIP_V_1192,851713,Smartphones,1410,379,534390,Singapore
sdv-id-VVXIxy,SHIP_V_1940,530310,Industrial Chemicals,213,724,154212,Chittagong
sdv-id-yKjoui,SHIP_V_1810,530310,Raw Jute,343,1771,607453,Port of London
sdv-id-yBlaNC,SHIP_V_1083,851713,Smartphones,586,1269,743634,Singapore
sdv-id-BOEPwZ,SHIP_V_1288,854143,Solar Panels,384,1416,543744,Singapore
sdv-id-aNvOqy,SHIP_V_1630,382499,Industrial Chemicals,928,1288,1195264,Southampton
sdv-id-SnUHfu,SHIP_V_1116,854143,Solar Panels,348,1914,666072,Singapore
sdv-id-IZJFXS,SHIP_V_1940,851713,Ready-made Garments,250,301,75250,Port of London
sdv-id-EvcAdJ,SHIP_V_1399,382499,Industrial Chemicals,1493,544,812192,Singapore
sdv-id-SYVmwg,SHIP_V_1957,382499,Industrial Chemicals,361,226,81586,Port of London
sdv-id-UnsVuw,SHIP_V_1459,530310,Industrial Chemicals,665,331,220115,Dhaka
sdv-id-OIHDqK,SHIP_V_1010,610910,Ready-made Garments,585,806,471510,Chittagong
sdv-id-BdZxPI,SHIP_V_1650,610910,Solar Panels,439,1949,855611,Singapore
sdv-id-LhBzqt,SHIP_V_1493,530310,Industrial Chemicals,59,425,25075,Southampton
sdv-id-iMnzjP,SHIP_V_1817,610910,Raw Jute,3425,104,356200,Dhaka
sdv-id-zlSWNj,SHIP_V_1271,610910,Smartphones,702,1881,1320462,Chittagong
sdv-id-wvVMHh,SHIP_V_1850,851713,Ready-made Garments,1696,893,1514528,Port of London
sdv-id-bPJbKK,SHIP_V_1074,851713,Ready-made Garments,168,816,137088,Dhaka
sdv-id-VprszP,SHIP_V_1288,610910,Ready-made Garments,310,1993,617830,Dhaka
sdv-id-VnbpTq,SHIP_V_1667,851713,Ready-made Garments,1374,1417,1946958,Port of London
sdv-id-tCwhMJ,SHIP_V_1795,530310,Smartphones,362,1400,506800,Southampton
sdv-id-HwTcIp,SHIP_V_1634,382499,Industrial Chemicals,795,641,509595,Southampton
sdv-id-mcKGgl,SHIP_V_1718,530310,Raw Jute,180,1665,299700,Southampton
sdv-id-JacMHV,SHIP_V_1901,851713,Ready-made Garments,405,1497,606285,Southampton
sdv-id-wXlKrR,SHIP_V_1791,851713,Ready-made Garments,593,1999,1185407,Singapore
sdv-id-vcukHa,SHIP_V_1632,530310,Raw Jute,421,463,194923,Chittagong
sdv-id-xvLKSH,SHIP_V_1038,382499,Industrial Chemicals,620,320,198400,Southampton
sdv-id-ebtTgd,SHIP_V_1764,851713,Ready-made Garments,1211,1872,2266992,Southampton
sdv-id-keZUVI,SHIP_V_1441,854143,Ready-made Garments,1688,230,388240,Dhaka
sdv-id-rAZdHP,SHIP_V_1811,382499,Raw Jute,1171,991,1160461,Southampton
sdv-id-TaLFcR,SHIP_V_1028,854143,Smartphones,150,654,98100,Southampton
sdv-id-EUJUqA,SHIP_V_1520,851713,Smartphones,2100,1263,2652300,Chittagong
sdv-id-hrEJsI,SHIP_V_1138,382499,Industrial Chemicals,64,121,7744,Southampton
sdv-id-EQdvzS,SHIP_V_1926,851713,Smartphones,656,952,624512,Southampton
sdv-id-aQjvce,SHIP_V_1106,854143,Solar Panels,400,420,168000,Singapore
sdv-id-auigKO,SHIP_V_1653,854143,Ready-made Garments,431,786,338766,Chittagong
sdv-id-YFGmtX,SHIP_V_1421,382499,Industrial Chemicals,712,1643,1169816,Southampton
sdv-id-JGoFdT,SHIP_V_1356,610910,Smartphones,1085,701,760585,Port of London
sdv-id-jNjizc,SHIP_V_1174,610910,Ready-made Garments,898,1110,996780,Chittagong
sdv-id-uzBAKw,SHIP_V_1278,610910,Smartphones,229,1446,331134,Chittagong
sdv-id-nbHHke,SHIP_V_1471,610910,Ready-made Garments,248,674,167152,Southampton
sdv-id-PUOJGq,SHIP_V_1469,854143,Solar Panels,321,356,114276,Port of London
sdv-id-ANjniF,SHIP_V_1860,610910,Smartphones,1342,374,501908,Chittagong
sdv-id-GcfInO,SHIP_V_1500,610910,Raw Jute,35,106,3710,Chittagong
sdv-id-aJpmJM,SHIP_V_1446,382499,Industrial Chemicals,1143,433,494919,Southampton
sdv-id-JQDirn,SHIP_V_1978,851713,Ready-made Garments,321,274,87954,Port of London
sdv-id-PQncsW,SHIP_V_1161,851713,Smartphones,93,434,40362,Southampton
sdv-id-OXEtSl,SHIP_V_1994,854143,Solar Panels,130,1379,179270,Chittagong
sdv-id-gxxLjb,SHIP_V_1572,610910,Ready-made Garments,139,204,28356,Dhaka
sdv-id-JnuLjQ,SHIP_V_1381,530310,Smartphones,1670,407,679690,Port of London
sdv-id-NMwqyY,SHIP_V_1224,610910,Ready-made Garments,450,1337,601650,Singapore
sdv-id-HbwiLz,SHIP_V_1142,610910,Ready-made Garments,9,1312,11808,Singapore
sdv-id-BvVuGD,SHIP_V_1253,854143,Solar Panels,931,231,215061,Dhaka
sdv-id-cfWoSX,SHIP_V_1759,382499,Industrial Chemicals,1009,1417,1429753,Dhaka
sdv-id-gmDJSY,SHIP_V_1526,530310,Raw Jute,1705,801,1365705,Dhaka
sdv-id-dJstPZ,SHIP_V_1422,851713,Ready-made Garments,975,566,551850,Chittagong
sdv-id-odUWZc,SHIP_V_1110,610910,Smartphones,450,571,256950,Singapore
sdv-id-KQnbKj,SHIP_V_1905,382499,Industrial Chemicals,209,1143,238887,Port of London
sdv-id-NSkQHU,SHIP_V_1804,530310,Raw Jute,223,331,73813,Port of London
sdv-id-hTGwBN,SHIP_V_1420,851713,Industrial Chemicals,1254,1800,2257200,Dhaka
sdv-id-bCDukD,SHIP_V_1652,382499,Industrial Chemicals,742,1820,1350440,Singapore
sdv-id-rjbGQM,SHIP_V_1974,851713,Raw Jute,959,734,703906,Port of London
sdv-id-uXqjhP,SHIP_V_1021,854143,Ready-made Garments,383,1912,732296,Southampton
sdv-id-RMAfEm,SHIP_V_1075,530310,Raw Jute,1581,1556,2460036,Southampton
sdv-id-uCTibu,SHIP_V_1058,851713,Raw Jute,43,1652,71036,Port of London
sdv-id-ERQSlT,SHIP_V_1694,382499,Raw Jute,57,1808,103056,Chittagong
sdv-id-qaXHPl,SHIP_V_1154,610910,Ready-made Garments,372,1040,386880,Dhaka
sdv-id-jfodgs,SHIP_V_1714,854143,Solar Panels,2062,734,1513508,Singapore
sdv-id-XMQQAE,SHIP_V_1823,382499,Industrial Chemicals,1447,805,1164835,Dhaka
sdv-id-rDOUKU,SHIP_V_1877,382499,Industrial Chemicals,320,926,296320,Singapore
sdv-id-TzKHfl,SHIP_V_1212,851713,Ready-made Garments,470,1785,838950,Singapore
sdv-id-SqDlXd,SHIP_V_1237,610910,Ready-made Garments,98,883,86534,Singapore
sdv-id-tnIJHe,SHIP_V_1284,854143,Solar Panels,138,568,78384,Port of London
sdv-id-MDslMt,SHIP_V_1278,851713,Smartphones,130,1983,257790,Chittagong
sdv-id-SWgaSj,SHIP_V_1889,854143,Solar Panels,834,532,443688,Singapore
sdv-id-rBIFqX,SHIP_V_1734,530310,Smartphones,181,842,152402,Dhaka
sdv-id-ZfsBco,SHIP_V_1702,610910,Ready-made Garments,139,1421,197519,Port of London
sdv-id-wYCksN,SHIP_V_1172,530310,Industrial Chemicals,881,779,686299,Singapore
sdv-id-ZsvjgX,SHIP_V_1649,382499,Industrial Chemicals,395,437,172615,Dhaka
sdv-id-tlDDbq,SHIP_V_1394,610910,Ready-made Garments,1495,1763,2635685,Port of London
sdv-id-iQwWzY,SHIP_V_1494,382499,Industrial Chemicals,2740,169,463060,Singapore
sdv-id-VSQmjv,SHIP_V_1405,851713,Ready-made Garments,483,1186,572838,Dhaka
sdv-id-PWRqMU,SHIP_V_1550,382499,Industrial Chemicals,1297,1330,1725010,Singapore
sdv-id-pYEKzp,SHIP_V_1018,382499,Raw Jute,18,1490,26820,Port of London
sdv-id-dASscV,SHIP_V_1570,851713,Raw Jute,1775,827,1467925,Singapore
sdv-id-AddWHf,SHIP_V_1633,382499,Industrial Chemicals,1409,802,1130018,Port of London
sdv-id-TPhRuy,SHIP_V_1520,854143,Solar Panels,429,1832,785928,Chittagong
sdv-id-dLtSef,SHIP_V_1737,851713,Smartphones,1426,1779,2536854,Singapore
sdv-id-PKmdCl,SHIP_V_1629,851713,Smartphones,598,181,108238,Singapore
sdv-id-sevirl,SHIP_V_1952,851713,Smartphones,690,1789,1234410,Singapore
sdv-id-vCWgEd,SHIP_V_1574,610910,Smartphones,1230,1612,1982760,Southampton
sdv-id-ZmwiOn,SHIP_V_1326,854143,Solar Panels,1356,1457,1975692,Chittagong
sdv-id-CVvReb,SHIP_V_1397,382499,Industrial Chemicals,610,1452,885720,Chittagong
sdv-id-IMIiuU,SHIP_V_1689,854143,Solar Panels,1381,193,266533,Port of London
sdv-id-AUIubE,SHIP_V_1231,610910,Ready-made Garments,1212,1032,1250784,Singapore
sdv-id-cWECVx,SHIP_V_1893,854143,Solar Panels,1361,1859,2530099,Dhaka
sdv-id-lsAbEs,SHIP_V_1107,851713,Smartphones,1023,1060,1084380,Chittagong
sdv-id-lyWwxG,SHIP_V_1861,851713,Smartphones,607,461,279827,Southampton
sdv-id-eIqTEH,SHIP_V_1348,530310,Raw Jute,559,510,285090,Chittagong
sdv-id-KZuZvB,SHIP_V_1809,382499,Industrial Chemicals,997,1784,1778648,Singapore
sdv-id-lmdfej,SHIP_V_1876,382499,Raw Jute,1574,616,969584,Port of London
sdv-id-CXkHLi,SHIP_V_1127,530310,Raw Jute,2442,695,1697190,Southampton
sdv-id-VciOrS,SHIP_V_1458,610910,Ready-made Garments,187,982,183634,Southampton
sdv-id-hBBMGR,SHIP_V_1851,851713,Raw Jute,218,1543,336374,Port of London
sdv-id-IIQuFB,SHIP_V_1912,530310,Raw Jute,19,1943,36917,Chittagong
sdv-id-ikJNJv,SHIP_V_1298,530310,Raw Jute,778,549,427122,Port of London
sdv-id-PHnuFZ,SHIP_V_1830,530310,Smartphones,637,299,190463,Dhaka
sdv-id-LdrHJT,SHIP_V_1415,382499,Raw Jute,1889,1710,3230190,Singapore
sdv-id-pEJfgh,SHIP_V_1515,530310,Raw Jute,364,1555,566020,Southampton
sdv-id-ErNSGa,SHIP_V_1516,851713,Ready-made Garments,70,157,10990,Southampton
sdv-id-qfKykI,SHIP_V_1934,854143,Solar Panels,533,1200,639600,Southampton
sdv-id-ausTmF,SHIP_V_1515,610910,Ready-made Garments,1165,306,356490,Port of London
sdv-id-MkBBqI,SHIP_V_1715,610910,Raw Jute,969,729,706401,Southampton
sdv-id-zwAqql,SHIP_V_1660,382499,Industrial Chemicals,1278,1945,2485710,Southampton
sdv-id-hJNnAS,SHIP_V_1860,530310,Industrial Chemicals,1819,731,1329689,Southampton
sdv-id-AympKE,SHIP_V_1131,530310,Raw Jute,712,1445,1028840,Port of London
sdv-id-FyYqtF,SHIP_V_1178,530310,Raw Jute,144,254,36576,Port of London
sdv-id-dLFQDl,SHIP_V_1676,610910,Ready-made Garments,1215,693,841995,Dhaka
sdv-id-iuVphS,SHIP_V_1048,382499,Industrial Chemicals,171,1946,332766,Port of London
sdv-id-UzonJl,SHIP_V_1351,530310,Ready-made Garments,142,1828,259576,Singapore
sdv-id-wLBrUf,SHIP_V_1369,854143,Smartphones,360,1882,677520,Southampton
sdv-id-WcvGcH,SHIP_V_1474,530310,Industrial Chemicals,1634,1602,2617668,Port of London
sdv-id-zuiHrq,SHIP_V_1592,530310,Raw Jute,1171,866,1014086,Dhaka
sdv-id-OYLyWi,SHIP_V_1202,854143,Solar Panels,921,1415,1303215,Port of London
sdv-id-NTljnc,SHIP_V_1698,851713,Raw Jute,700,323,226100,Southampton
sdv-id-MwjNxi,SHIP_V_1027,530310,Industrial Chemicals,150,481,72150,Singapore
sdv-id-WXkfso,SHIP_V_1188,530310,Raw Jute,178,1172,208616,Southampton
sdv-id-adhXgi,SHIP_V_1043,610910,Smartphones,288,1979,569952,Singapore
sdv-id-PiQieO,SHIP_V_1706,382499,Industrial Chemicals,1282,373,478186,Port of London
sdv-id-zpEBCn,SHIP_V_1698,610910,Smartphones,444,961,426684,Singapore
sdv-id-tSHFWp,SHIP_V_1444,851713,Ready-made Garments,180,869,156420,Chittagong
sdv-id-hTZRFj,SHIP_V_1781,854143,Solar Panels,466,599,279134,Singapore
sdv-id-QabLJt,SHIP_V_1174,854143,Solar Panels,1588,313,497044,Singapore
sdv-id-GNvjXV,SHIP_V_1932,610910,Ready-made Garments,944,285,269040,Port of London
sdv-id-XVGJKc,SHIP_V_1636,854143,Solar Panels,203,1613,327439,Dhaka
sdv-id-AbZhsG,SHIP_V_1363,610910,Solar Panels,309,1865,576285,Chittagong
sdv-id-rJYeNw,SHIP_V_1734,382499,Raw Jute,500,1887,943500,Chittagong
sdv-id-KoikFT,SHIP_V_1032,854143,Ready-made Garments,766,859,657994,Singapore
sdv-id-gnFZdh,SHIP_V_1486,854143,Ready-made Garments,1267,521,660107,Singapore
sdv-id-kIZjOH,SHIP_V_1776,382499,Industrial Chemicals,990,848,839520,Dhaka
sdv-id-OjGBAS,SHIP_V_1894,610910,Ready-made Garments,421,1403,590663,Dhaka
sdv-id-ZXdsvF,SHIP_V_1274,851713,Raw Jute,226,1541,348266,Singapore
sdv-id-vNobiJ,SHIP_V_1014,851713,Smartphones,1085,1885,2045225,Chittagong
sdv-id-ScCxQy,SHIP_V_1642,610910,Ready-made Garments,999,1770,1768230,Singapore
sdv-id-gfsuGt,SHIP_V_1875,530310,Smartphones,2602,401,1043402,Singapore
sdv-id-IeSfDT,SHIP_V_1702,530310,Raw Jute,1093,1637,1789241,Dhaka
sdv-id-ZlekcV,SHIP_V_1535,851713,Ready-made Garments,356,1736,618016,Southampton
sdv-id-IbuSbT,SHIP_V_1320,382499,Industrial Chemicals,2205,430,948150,Chittagong
sdv-id-peNJNP,SHIP_V_1633,851713,Ready-made Garments,380,1191,452580,Chittagong
sdv-id-cAWzKl,SHIP_V_1193,382499,Industrial Chemicals,112,540,60480,Southampton
sdv-id-ccVXMA,SHIP_V_1727,851713,Smartphones,1111,625,694375,Dhaka
sdv-id-rKHefG,SHIP_V_1019,610910,Smartphones,454,931,422674,Chittagong
sdv-id-ZJOuCd,SHIP_V_1951,610910,Smartphones,1052,147,154644,Port of London
sdv-id-KWKgwe,SHIP_V_1508,382499,Industrial Chemicals,556,1612,896272,Singapore
sdv-id-mzDvaR,SHIP_V_1838,530310,Industrial Chemicals,1741,1188,2068308,Chittagong
sdv-id-BesOFa,SHIP_V_1494,382499,Raw Jute,1671,1053,1759563,Singapore
sdv-id-gtZZAr,SHIP_V_1735,382499,Industrial Chemicals,750,1238,928500,Southampton
sdv-id-vXFWyN,SHIP_V_1491,382499,Raw Jute,539,533,287287,Singapore
sdv-id-lsQrew,SHIP_V_1730,382499,Industrial Chemicals,347,1344,466368,Dhaka
sdv-id-MMyszG,SHIP_V_1049,851713,Smartphones,451,884,398684,Southampton
sdv-id-DwivSK,SHIP_V_1342,610910,Ready-made Garments,1041,108,112428,Port of London
sdv-id-diOOJv,SHIP_V_1480,530310,Smartphones,1206,1632,1968192,Southampton
sdv-id-aNkjQG,SHIP_V_1899,382499,Industrial Chemicals,400,212,84800,Chittagong
sdv-id-SjnEyf,SHIP_V_1357,851713,Ready-made Garments,367,1536,563712,Southampton
sdv-id-cAiPZz,SHIP_V_1958,610910,Solar Panels,1928,330,636240,Singapore
sdv-id-lZAWNE,SHIP_V_1237,382499,Industrial Chemicals,1672,1257,2101704,Port of London
sdv-id-LKlqbz,SHIP_V_1915,854143,Solar Panels,976,359,350384,Chittagong
sdv-id-DpAvrv,SHIP_V_1948,851713,Smartphones,274,1006,275644,Chittagong
sdv-id-YKJPKn,SHIP_V_1659,530310,Ready-made Garments,200,1177,235400,Singapore
sdv-id-KblJOi,SHIP_V_1233,851713,Industrial Chemicals,285,872,248520,Dhaka
sdv-id-trbIBd,SHIP_V_1280,382499,Industrial Chemicals,502,861,432222,Port of London
sdv-id-znoHxO,SHIP_V_1323,610910,Solar Panels,336,115,38640,Dhaka
sdv-id-yCmyLI,SHIP_V_1858,530310,Raw Jute,833,565,470645,Port of London
sdv-id-CuuUkM,SHIP_V_1443,854143,Ready-made Garments,610,583,355630,Singapore
sdv-id-gaOmLI,SHIP_V_1761,382499,Industrial Chemicals,606,657,398142,Dhaka
sdv-id-qUYajU,SHIP_V_1344,530310,Industrial Chemicals,9,1754,15786,Chittagong
sdv-id-RETocl,SHIP_V_1691,610910,Smartphones,210,721,151410,Chittagong
sdv-id-BIwyIQ,SHIP_V_1415,854143,Ready-made Garments,918,152,139536,Dhaka
sdv-id-bOYNHQ,SHIP_V_1960,530310,Raw Jute,380,1639,622820,Singapore
sdv-id-LkcYsd,SHIP_V_1330,610910,Solar Panels,219,1383,302877,Dhaka
sdv-id-SJXIhn,SHIP_V_1925,382499,Industrial Chemicals,1324,482,638168,Singapore
sdv-id-Zftrjz,SHIP_V_1339,851713,Industrial Chemicals,103,940,96820,Dhaka
sdv-id-hptxZR,SHIP_V_1357,851713,Smartphones,1014,1149,1165086,Dhaka
sdv-id-NiDSOa,SHIP_V_1073,851713,Ready-made Garments,8,871,6968,Dhaka
sdv-id-SqLFRu,SHIP_V_1663,610910,Ready-made Garments,316,1188,375408,Port of London
sdv-id-xJkqsQ,SHIP_V_1670,382499,Smartphones,665,266,176890,Dhaka
sdv-id-Livnsu,SHIP_V_1788,851713,Raw Jute,1559,295,459905,Dhaka
sdv-id-yetXCD,SHIP_V_1814,382499,Industrial Chemicals,432,266,114912,Port of London
sdv-id-VdthuW,SHIP_V_1222,851713,Raw Jute,735,211,155085,Port of London
sdv-id-IKiikV,SHIP_V_1583,851713,Smartphones,947,310,293570,Southampton
sdv-id-YABIls,SHIP_V_1032,851713,Raw Jute,283,1142,323186,Southampton
sdv-id-McxrWt,SHIP_V_1440,382499,Smartphones,646,572,369512,Singapore
sdv-id-xlPocf,SHIP_V_1231,851713,Smartphones,591,430,254130,Southampton
sdv-id-FraHoX,SHIP_V_1761,610910,Ready-made Garments,18,1371,24678,Singapore
sdv-id-zWQNxo,SHIP_V_1912,851713,Raw Jute,493,399,196707,Southampton
sdv-id-bEtlNF,SHIP_V_1402,610910,Ready-made Garments,1122,933,1046826,Singapore
sdv-id-nUqdzT,SHIP_V_1972,530310,Industrial Chemicals,91,158,14378,Chittagong
sdv-id-zbGJIU,SHIP_V_1298,610910,Smartphones,364,1135,413140,Singapore
sdv-id-smBLuq,SHIP_V_1759,530310,Industrial Chemicals,869,584,507496,Southampton
sdv-id-OgVkbi,SHIP_V_1279,382499,Smartphones,996,1696,1689216,Port of London
sdv-id-OerSry,SHIP_V_1882,382499,Raw Jute,1296,921,1193616,Port of London
sdv-id-svFtVD,SHIP_V_1402,382499,Industrial Chemicals,1765,179,315935,Singapore
sdv-id-FTEwRN,SHIP_V_1658,530310,Industrial Chemicals,768,965,741120,Dhaka
sdv-id-TSwRMD,SHIP_V_1565,851713,Smartphones,874,993,867882,Singapore
sdv-id-FPHanB,SHIP_V_1094,610910,Smartphones,1417,998,1414166,Chittagong
sdv-id-fgadES,SHIP_V_1033,851713,Solar Panels,36,1982,71352,Dhaka
sdv-id-TKPuBP,SHIP_V_1160,610910,Solar Panels,660,942,621720,Dhaka
sdv-id-WfoZzO,SHIP_V_1720,530310,Smartphones,76,572,43472,Southampton
sdv-id-ecLrrI,SHIP_V_1589,610910,Solar Panels,266,1888,502208,Port of London
sdv-id-AwBDAo,SHIP_V_1001,851713,Smartphones,21,946,19866,Chittagong
sdv-id-SrDJoo,SHIP_V_1069,610910,Ready-made Garments,331,1353,447843,Singapore
sdv-id-dwERYK,SHIP_V_1081,851713,Smartphones,723,475,343425,Singapore
sdv-id-RfFguQ,SHIP_V_1589,851713,Smartphones,744,1252,931488,Chittagong
sdv-id-bFIYAG,SHIP_V_1436,851713,Ready-made Garments,1596,1319,2105124,Chittagong
